#Number of Samples: 6
#Total Number of Reads: 870188
#G1_1	G1_1/G1_1_1_bracken_genuses.kraken2_report
#G2_1	G2_1/G2_1_1_bracken_genuses.kraken2_report
#G3_1	G3_1/G3_1_1_bracken_genuses.kraken2_report
#G4_1	G4_1/G4_1_1_bracken_genuses.kraken2_report
#G5_1	G5_1/G5_1_1_bracken_genuses.kraken2_report
#G6_1	G6_1/G6_1_1_bracken_genuses.kraken2_report
#perc	tot_all	tot_lvl	G1_1_all	G1_1_lvl	G2_1_all	G2_1_lvl	G3_1_all	G3_1_lvl	G4_1_all	G4_1_lvl	G5_1_all	G5_1_lvl	G6_1_all	G6_1_lvl	lvl_type	taxid	name
0.0014	12	12	0	0	0	0	12	12	0	0	0	0	0	0	G	46164	            Limibaculum
0.0011	10	10	0	0	0	0	10	10	0	0	0	0	0	0	G	2661	            Tropicibacter
0.0011	10	10	0	0	0	0	10	10	0	0	0	0	0	0	G	2569	            Defluviimonas
0.0011	10	10	0	0	0	0	10	10	0	0	0	0	0	0	G	2628	            Roseibacterium
0.0010	9	9	0	0	0	0	9	9	0	0	0	0	0	0	G	2623	            Rhodobaca
0.0010	9	9	0	0	0	0	7	7	0	0	2	2	0	0	G	2645	            Ruegeria
0.0010	9	9	0	0	0	0	9	9	0	0	0	0	0	0	G	26173	            Silicimonas
0.0010	9	9	0	0	0	0	9	9	0	0	0	0	0	0	G	11451	            Jhaorihella
0.0009	8	8	0	0	0	0	8	8	0	0	0	0	0	0	G	2635	            Roseobacter
0.0008	7	7	0	0	0	0	7	7	0	0	0	0	0	0	G	2589	            Mameliella
0.0007	6	6	0	0	0	0	4	4	0	0	2	2	0	0	G	46159	            Aestuariicoccus
0.0007	6	6	0	0	0	0	6	6	0	0	0	0	0	0	G	11445	            Amylibacter
0.0006	5	5	0	0	0	0	0	0	0	0	5	5	0	0	G	2659	            Thioclava
0.0006	5	5	0	0	0	0	3	3	0	0	1	1	1	1	G	2638	            Roseobacter clade NAC11-7 lineage
0.0006	5	5	0	0	0	0	5	5	0	0	0	0	0	0	G	11458	            Pseudophaeobacter
0.0006	5	5	0	0	0	0	5	5	0	0	0	0	0	0	G	2655	            Tateyamaria
0.0006	5	5	0	0	0	0	3	3	0	0	2	2	0	0	G	26170	            Nioella
0.0006	5	5	0	0	2	2	3	3	0	0	0	0	0	0	G	11447	            Boseongicola
0.0006	5	5	0	0	3	3	1	1	0	0	0	0	1	1	G	2575	            Haematobacter
0.0005	4	4	0	0	0	0	0	0	0	0	0	0	4	4	G	2636	            Roseobacter clade CHAB-I-5 lineage
0.0005	4	4	0	0	0	0	4	4	0	0	0	0	0	0	G	2631	            Roseicyclus
0.0005	4	4	0	0	0	0	4	4	0	0	0	0	0	0	G	2657	            Thalassobius
0.0005	4	4	0	0	0	0	4	4	0	0	0	0	0	0	G	2613	            Planktotalea
0.0005	4	4	0	0	0	0	4	4	0	0	0	0	0	0	G	2595	            Methylarcula
0.0003	3	3	0	0	0	0	3	3	0	0	0	0	0	0	G	2618	            Primorskyibacter
0.0003	3	3	0	0	0	0	3	3	0	0	0	0	0	0	G	14529	            Aliiroseovarius
0.0003	3	3	0	0	0	0	3	3	0	0	0	0	0	0	G	14533	            Halovulum
0.0002	2	2	0	0	0	0	0	0	2	2	0	0	0	0	G	2559	            Actibacterium
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	0	0	G	11455	            Planktomarina
0.0001	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	2593	            Maritimibacter
0.4075	3546	0	733	0	342	0	650	0	644	0	794	0	383	0	O	2386	        Caulobacterales
0.3830	3333	0	708	0	333	0	637	0	586	0	726	0	343	0	F	2387	          Caulobacteraceae
0.2086	1815	1815	112	112	247	247	463	463	453	453	296	296	244	244	G	2392	            Phenylobacterium
0.0934	813	813	146	146	37	37	121	121	54	54	392	392	63	63	G	2390	            Brevundimonas
0.0568	494	494	360	360	35	35	28	28	30	30	19	19	22	22	G	2393	            uncultured
0.0175	152	152	78	78	8	8	16	16	27	27	14	14	9	9	G	2391	            Caulobacter
0.0047	41	41	5	5	4	4	7	7	20	20	2	2	3	3	G	2389	            Asticcacaulis
0.0007	6	6	5	5	0	0	0	0	0	0	1	1	0	0	G	25965	            PMMR1
0.0236	205	0	24	0	8	0	12	0	57	0	68	0	36	0	F	2394	          Hyphomonadaceae
0.0094	82	82	1	1	0	0	1	1	28	28	30	30	22	22	G	2407	            uncultured
0.0076	66	66	4	4	2	2	0	0	18	18	32	32	10	10	G	2399	            Hirschia
0.0021	18	18	0	0	4	4	5	5	3	3	4	4	2	2	G	2400	            Hyphomonas
0.0013	11	11	8	8	0	0	2	2	1	1	0	0	0	0	G	2401	            Litorimonas
0.0008	7	7	0	0	1	1	0	0	4	4	1	1	1	1	G	25968	            SWB02
0.0005	4	4	4	4	0	0	0	0	0	0	0	0	0	0	G	2395	            Algimonas
0.0003	3	3	3	3	0	0	0	0	0	0	0	0	0	0	G	25967	            Hyphobacterium
0.0002	2	2	1	1	0	0	1	1	0	0	0	0	0	0	G	2403	            Oceanicaulis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	2396	            Glycocaulis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	2397	            Hellea
0.0006	5	0	1	0	1	0	0	0	0	0	0	0	3	0	F	25970	          Parvularculaceae
0.0005	4	4	0	0	1	1	0	0	0	0	0	0	3	3	G	46131	            Marinicaulis
0.0001	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	25971	            Amphiplicatus
0.3807	3313	0	2541	0	124	0	62	0	171	0	238	0	177	0	O	25900	        Acetobacterales
0.3807	3313	0	2541	0	124	0	62	0	171	0	238	0	177	0	F	25901	          Acetobacteraceae
0.1272	1107	1107	1036	1036	11	11	12	12	24	24	11	11	13	13	G	25937	            uncultured
0.0788	686	686	667	667	4	4	2	2	5	5	3	3	5	5	G	25904	            Acidiphilium
0.0377	328	328	55	55	99	99	34	34	32	32	58	58	50	50	G	25902	            Acetobacter
0.0347	302	302	153	153	2	2	1	1	28	28	86	86	32	32	G	25932	            Roseomonas
0.0202	176	176	4	4	0	0	0	0	67	67	57	57	48	48	G	25929	            Rhodovarius
0.0138	120	120	117	117	0	0	0	0	0	0	2	2	1	1	G	25916	            Endobacter
0.0134	117	117	116	116	0	0	0	0	1	1	0	0	0	0	G	25911	            Belnapia
0.0113	98	98	96	96	0	0	1	1	0	0	1	1	0	0	G	25905	            Acidisoma
0.0105	91	91	80	80	3	3	2	2	0	0	5	5	1	1	G	25918	            Gluconobacter
0.0093	81	81	81	81	0	0	0	0	0	0	0	0	0	0	G	25903	            Acidicaldus
0.0047	41	41	18	18	3	3	1	1	8	8	8	8	3	3	G	46127	            Craurococcus-Caldovatus
0.0036	31	31	31	31	0	0	0	0	0	0	0	0	0	0	G	25913	            Commensalibacter
0.0031	27	27	12	12	0	0	3	3	1	1	0	0	11	11	G	25906	            Acidisphaera
0.0029	25	25	25	25	0	0	0	0	0	0	0	0	0	0	G	25907	            Acidocella
0.0016	14	14	13	13	0	0	0	0	0	0	1	1	0	0	G	25933	            Rubritepida
0.0009	8	8	8	8	0	0	0	0	0	0	0	0	0	0	G	25927	            Paracraurococcus
0.0008	7	7	2	2	0	0	0	0	2	2	0	0	3	3	G	25921	            Komagataeibacter
0.0007	6	6	0	0	1	1	1	1	1	1	3	3	0	0	G	25912	            Bombella
0.0007	6	6	3	3	0	0	2	2	0	0	0	0	1	1	G	25930	            Rhodovastum
0.0006	5	5	4	4	0	0	0	0	0	0	0	0	1	1	G	25917	            Gluconacetobacter
0.0005	4	4	3	3	0	0	0	0	0	0	0	0	1	1	G	25928	            Rhodopila
0.0002	2	2	2	2	0	0	0	0	0	0	0	0	0	0	G	25910	            Asaia
0.0002	2	2	2	2	0	0	0	0	0	0	0	0	0	0	G	25931	            Roseococcus
0.0001	1	1	0	0	0	0	0	0	0	0	0	0	1	1	G	25924	            Neoasaia
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	0	0	G	25936	            Tanticharoenia
0.0001	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	25920	            Humitalea
0.0488	425	0	58	0	15	0	26	0	114	0	108	0	104	0	O	25946	        Azospirillales
0.0360	313	0	17	0	4	0	11	0	84	0	97	0	100	0	F	25947	          Azospirillaceae
0.0293	255	255	3	3	0	0	1	1	64	64	88	88	99	99	G	25948	            Azospirillum
0.0033	29	29	0	0	3	3	8	8	16	16	2	2	0	0	G	25954	            uncultured
0.0031	27	27	14	14	1	1	2	2	3	3	6	6	1	1	G	25953	            Skermanella
0.0125	109	0	40	0	10	0	14	0	30	0	11	0	4	0	F	25957	          Inquilinaceae
0.0125	109	109	40	40	10	10	14	14	30	30	11	11	4	4	G	25958	            Inquilinus
0.0375	326	0	1	0	54	0	90	0	91	0	50	0	40	0	O	25975	        Dongiales
0.0375	326	0	1	0	54	0	90	0	91	0	50	0	40	0	F	25976	          Dongiaceae
0.0375	326	326	1	1	54	54	90	90	91	91	50	50	40	40	G	25977	            Dongia
0.0226	197	0	44	0	39	0	31	0	45	0	18	0	20	0	O	26003	        Micropepsales
0.0226	197	0	44	0	39	0	31	0	45	0	18	0	20	0	F	26004	          Micropepsaceae
0.0226	197	197	44	44	39	39	31	31	45	45	18	18	20	20	G	26007	            uncultured
0.0219	191	0	24	0	2	0	7	0	52	0	57	0	49	0	O	2761	        Rickettsiales
0.0179	156	0	15	0	0	0	0	0	48	0	51	0	42	0	F	2781	          Rickettsiaceae
0.0101	88	88	2	2	0	0	0	0	25	25	36	36	25	25	G	26226	            Candidatus Megaira
0.0033	29	29	4	4	0	0	0	0	13	13	9	9	3	3	G	2785	            uncultured
0.0015	13	13	0	0	0	0	0	0	4	4	4	4	5	5	G	2784	            Rickettsia
0.0013	11	11	2	2	0	0	0	0	3	3	0	0	6	6	G	11467	            Candidatus Trichorickettsia
0.0009	8	8	5	5	0	0	0	0	1	1	1	1	1	1	G	2782	            Candidatus Cryptoprodotis
0.0002	2	2	2	2	0	0	0	0	0	0	0	0	0	0	G	11466	            Candidatus Gigarickettsia
0.0026	23	0	5	0	2	0	7	0	0	0	4	0	5	0	F	2763	          Anaplasmataceae
0.0021	18	18	0	0	2	2	7	7	0	0	4	4	5	5	G	2764	            Anaplasma
0.0006	5	5	5	5	0	0	0	0	0	0	0	0	0	0	G	2770	            Wolbachia
0.0006	5	0	1	0	0	0	0	0	2	0	1	0	1	0	F	46172	          Fokiniaceae
0.0005	4	4	0	0	0	0	0	0	2	2	1	1	1	1	G	46179	            MD3-55
0.0001	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	46173	            Candidatus Anadelfobacter
0.0006	5	5	3	3	0	0	0	0	2	2	0	0	0	0	G	46170	          Candidatus Jidaibacter
0.0002	2	0	0	0	0	0	0	0	0	0	1	0	1	0	F	26213	          Midichloriaceae
0.0002	2	2	0	0	0	0	0	0	0	0	1	1	1	1	G	26220	            Candidatus Midichloria
0.0171	149	0	8	0	1	0	7	0	66	0	40	0	27	0	O	26009	        Paracaedibacterales
0.0171	149	0	8	0	1	0	7	0	66	0	40	0	27	0	F	26010	          Paracaedibacteraceae
0.0156	136	136	3	3	1	1	3	3	63	63	39	39	27	27	G	26015	            uncultured
0.0005	4	4	0	0	0	0	0	0	3	3	1	1	0	0	G	26012	            Candidatus Finniella
0.0005	4	4	3	3	0	0	1	1	0	0	0	0	0	0	G	26014	            Candidatus Paracaedibacter
0.0003	3	3	1	1	0	0	2	2	0	0	0	0	0	0	G	26011	            Candidatus Captivus
0.0155	135	0	17	0	11	0	15	0	26	0	18	0	48	0	O	2667	        Rhodospirillales
0.0090	78	0	9	0	10	0	9	0	12	0	10	0	28	0	F	26183	          Magnetospirillaceae
0.0033	29	29	0	0	3	3	0	0	3	3	2	2	21	21	G	26185	            Phaeospirillum
0.0026	23	23	9	9	4	4	5	5	2	2	2	2	1	1	G	26188	            uncultured
0.0013	11	11	0	0	0	0	1	1	2	2	5	5	3	3	G	26184	            Magnetospirillum
0.0013	11	11	0	0	2	2	2	2	4	4	1	1	2	2	G	26186	            Telmatospirillum
0.0040	35	0	3	0	1	0	4	0	7	0	5	0	15	0	F	2717	          Rhodospirillaceae
0.0039	34	34	3	3	1	1	3	3	7	7	5	5	15	15	G	2755	            uncultured
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	2748	            Roseospirillum
0.0022	19	0	4	0	0	0	2	0	6	0	3	0	4	0	F	26178	          Magnetospiraceae
0.0021	18	18	4	4	0	0	1	1	6	6	3	3	4	4	G	26182	            uncultured
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	26180	            Magnetovibrio
0.0086	75	0	6	0	10	0	16	0	14	0	18	0	11	0	O	26035	        Reyranellales
0.0086	75	0	6	0	10	0	16	0	14	0	18	0	11	0	F	26036	          Reyranellaceae
0.0085	74	74	6	6	10	10	16	16	14	14	18	18	10	10	G	26037	            Reyranella
0.0001	1	1	0	0	0	0	0	0	0	0	0	0	1	1	G	26038	            uncultured
0.0082	71	0	0	0	4	0	57	0	2	0	4	0	4	0	O	2382	        Alphaproteobacteria Incertae Sedis
0.0082	71	0	0	0	4	0	57	0	2	0	4	0	4	0	F	2383	          Unknown Family
0.0080	70	70	0	0	4	4	57	57	2	2	3	3	4	4	G	46129	            Neomegalonema
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	0	0	G	14503	            uncultured
0.0038	33	0	2	0	8	0	3	0	7	0	7	0	6	0	O	25986	        Holosporales
0.0038	33	0	2	0	8	0	3	0	7	0	7	0	6	0	F	25987	          Holosporaceae
0.0034	30	30	0	0	7	7	3	3	7	7	7	7	6	6	G	25992	            uncultured
0.0002	2	2	2	2	0	0	0	0	0	0	0	0	0	0	G	25988	            Candidatus Bealeia
0.0001	1	1	0	0	1	1	0	0	0	0	0	0	0	0	G	25990	            Candidatus Paraholospora
0.0029	25	0	18	0	0	0	4	0	1	0	2	0	0	0	O	26262	        Tistrellales
0.0026	23	0	16	0	0	0	4	0	1	0	2	0	0	0	F	26263	          Geminicoccaceae
0.0022	19	19	13	13	0	0	4	4	0	0	2	2	0	0	G	26264	            Candidatus Alysiosphaera
0.0002	2	2	1	1	0	0	0	0	1	1	0	0	0	0	G	26265	            Geminicoccus
0.0002	2	2	2	2	0	0	0	0	0	0	0	0	0	0	G	26266	            uncultured
0.0002	2	0	2	0	0	0	0	0	0	0	0	0	0	0	F	26267	          Tistrellaceae
0.0002	2	2	2	2	0	0	0	0	0	0	0	0	0	0	G	26268	            Tistrella
0.0028	24	0	17	0	2	0	0	0	0	0	2	0	3	0	O	46142	        Kiloniellales
0.0026	23	0	17	0	2	0	0	0	0	0	1	0	3	0	F	46148	          Kiloniellaceae
0.0022	19	19	17	17	1	1	0	0	0	0	0	0	1	1	G	46153	            Tistlia
0.0001	1	1	0	0	0	0	0	0	0	0	0	0	1	1	G	46150	            Limibacillus
0.0001	1	1	0	0	0	0	0	0	0	0	0	0	1	1	G	46151	            Pelagibius
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	0	0	G	46154	            uncultured
0.0001	1	1	0	0	1	1	0	0	0	0	0	0	0	0	G	46149	            Kiloniella
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	0	0	F	46143	          Fodinicurvataceae
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	0	0	G	46145	            Limimonas
0.0026	23	0	23	0	0	0	0	0	0	0	0	0	0	0	O	25998	        Micavibrionales
0.0026	23	0	23	0	0	0	0	0	0	0	0	0	0	0	F	25999	          Micavibrionaceae
0.0024	21	21	21	21	0	0	0	0	0	0	0	0	0	0	G	26001	            uncultured
0.0002	2	2	2	2	0	0	0	0	0	0	0	0	0	0	G	26000	            Micavibrio
0.0025	22	0	0	0	5	0	7	0	2	0	5	0	3	0	O	25978	        Elsterales
0.0025	22	0	0	0	5	0	7	0	2	0	5	0	3	0	F	25979	          Elsteraceae
0.0023	20	20	0	0	4	4	7	7	2	2	5	5	2	2	G	25983	            uncultured
0.0002	2	2	0	0	1	1	0	0	0	0	0	0	1	1	G	25980	            Aliidongia
0.0015	13	0	0	0	0	0	0	0	3	0	4	0	6	0	O	2808	        SAR11 clade
0.0015	13	0	0	0	0	0	0	0	3	0	4	0	6	0	F	26228	          Clade I
0.0009	8	8	0	0	0	0	0	0	0	0	4	4	4	4	G	26229	            Clade Ia
0.0003	3	3	0	0	0	0	0	0	3	3	0	0	0	0	G	26231	            uncultured
0.0002	2	2	0	0	0	0	0	0	0	0	0	0	2	2	G	26230	            Clade Ib
0.0013	11	0	9	0	0	0	0	0	1	0	0	0	1	0	O	25960	        Caedibacterales
0.0013	11	0	9	0	0	0	0	0	1	0	0	0	1	0	F	25961	          Caedibacteraceae
0.0013	11	11	9	9	0	0	0	0	1	1	0	0	1	1	G	25962	            Caedibacter
0.0010	9	0	4	0	0	0	0	0	0	0	0	0	5	0	O	46132	        Defluviicoccales
0.0010	9	0	4	0	0	0	0	0	0	0	0	0	5	0	F	46133	          Defluviicoccaceae
0.0010	9	9	4	4	0	0	0	0	0	0	0	0	5	5	G	46134	            Defluviicoccus
0.0008	7	0	0	0	0	0	0	0	7	0	0	0	0	0	O	46136	        Ferrovibrionales
0.0005	4	0	0	0	0	0	0	0	4	0	0	0	0	0	F	46137	          Ferrovibrionaceae
0.0005	4	4	0	0	0	0	0	0	4	4	0	0	0	0	G	46138	            Ferrovibrio
0.0003	3	3	0	0	0	0	0	0	3	3	0	0	0	0	G	46140	          Taonella
0.0007	6	0	0	0	3	0	0	0	0	0	0	0	3	0	O	26252	        Thalassobaculales
0.0006	5	0	0	0	3	0	0	0	0	0	0	0	2	0	F	26256	          Oceanibaculaceae
0.0006	5	5	0	0	3	3	0	0	0	0	0	0	2	2	G	26257	            Oceanibaculum
0.0001	1	0	0	0	0	0	0	0	0	0	0	0	1	0	F	26258	          Thalassobaculaceae
0.0001	1	1	0	0	0	0	0	0	0	0	0	0	1	1	G	26260	            Thalassobaculum
0.0003	3	0	1	0	0	0	1	0	0	0	1	0	0	0	O	2411	        Kordiimonadales
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	0	0	F	25995	          Kordiimonadales Incertae Sedis
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	0	0	G	25996	            Eilatimonas
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	0	0	F	2412	          Kordiimonadaceae
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	2413	            Kordiimonas
0.0001	1	0	1	0	0	0	0	0	0	0	0	0	0	0	F	11429	          Temperatibacteraceae
0.0001	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	11430	            Temperatibacter
0.0002	2	0	0	0	0	0	0	0	0	0	2	0	0	0	O	46182	        Zavarziniales
0.0002	2	0	0	0	0	0	0	0	0	0	2	0	0	0	F	46183	          Zavarziniaceae
0.0002	2	2	0	0	0	0	0	0	0	0	2	2	0	0	G	46185	            Zavarzinia
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	0	0	O	26028	        Puniceispirillales
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	0	0	F	26030	          Puniceispirillales Incertae Sedis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	26031	            Constrictibacter
0.0090	78	0	2	0	3	0	1	0	30	0	3	0	39	0	C	26883	      Magnetococcia
0.0090	78	0	2	0	3	0	1	0	30	0	3	0	39	0	O	26884	        Magnetococcales
0.0090	78	0	2	0	3	0	1	0	30	0	3	0	39	0	F	26885	          Magnetococcaceae
0.0090	78	78	2	2	3	3	1	1	30	30	3	3	39	39	G	26886	            Magnetococcus
19.9941	173986	0	38147	0	55646	0	21041	0	18324	0	23690	0	17138	0	P	1672	    Firmicutes
13.6213	118531	0	25130	0	39472	0	16915	0	8662	0	17821	0	10531	0	C	1859	      Clostridia
5.3145	46246	0	11891	0	24823	0	1713	0	1941	0	5022	0	856	0	O	45370	        Eubacteriales
5.0898	44291	0	11285	0	24371	0	1607	0	1794	0	4793	0	441	0	F	45376	          Eubacteriaceae
4.6663	40606	40606	10581	10581	23228	23228	1432	1432	589	589	4523	4523	253	253	G	45380	            uncultured
0.3268	2844	2844	626	626	999	999	142	142	736	736	192	192	149	149	G	45378	            Eubacterium
0.0899	782	782	55	55	126	126	29	29	462	462	77	77	33	33	G	45379	            Pseudoramibacter
0.0057	50	50	22	22	16	16	3	3	5	5	0	0	4	4	G	45377	            Acetobacterium
0.2159	1879	0	603	0	446	0	84	0	139	0	225	0	382	0	F	45374	          Anaerofustaceae
0.2159	1879	1879	603	603	446	446	84	84	139	139	225	225	382	382	G	45375	            Anaerofustis
0.0041	36	0	2	0	3	0	13	0	7	0	0	0	11	0	F	45381	          Garciellaceae
0.0041	36	36	2	2	3	3	13	13	7	7	0	0	11	11	G	45383	            Irregularibacter
0.0039	34	34	0	0	2	2	7	7	1	1	3	3	21	21	G	45373	          Alkalibaculum
0.0001	1	0	0	0	1	0	0	0	0	0	0	0	0	0	F	45371	          Alkalibacteraceae
0.0001	1	1	0	0	1	1	0	0	0	0	0	0	0	0	G	45372	            Alkalibacter
3.7525	32654	0	6064	0	6945	0	11436	0	1292	0	5107	0	1810	0	O	45570	        Peptostreptococcales-Tissierellales
2.2479	19561	0	5402	0	5601	0	1964	0	986	0	4537	0	1071	0	F	45640	          Sedimentibacteraceae
2.2479	19561	19561	5402	5402	5601	5601	1964	1964	986	986	4537	4537	1071	1071	G	45641	            Sedimentibacter
1.2467	10849	0	335	0	932	0	8699	0	168	0	255	0	460	0	F	50191	          Family XI
1.2051	10487	10487	312	312	899	899	8631	8631	116	116	169	169	360	360	G	50207	            Tissierella
0.0124	108	108	5	5	14	14	33	33	12	12	4	4	40	40	G	50208	            W5053
0.0071	62	62	1	1	3	3	5	5	18	18	19	19	16	16	G	50203	            Peptoniphilus
0.0061	53	53	3	3	2	2	2	2	8	8	23	23	15	15	G	50192	            Anaerococcus
0.0057	50	50	4	4	1	1	1	1	8	8	26	26	10	10	G	50197	            Finegoldia
0.0028	24	24	2	2	4	4	13	13	2	2	1	1	2	2	G	50209	            uncultured
0.0014	12	12	0	0	1	1	6	6	0	0	5	5	0	0	G	50202	            Parvimonas
0.0010	9	9	1	1	4	4	1	1	0	0	2	2	1	1	G	50195	            Ezakiella
0.0009	8	8	0	0	1	1	1	1	1	1	2	2	3	3	G	50196	            Fenollaria
0.0009	8	8	1	1	1	1	3	3	0	0	1	1	2	2	G	50204	            Soehngenia
0.0006	5	5	2	2	0	0	2	2	0	0	0	0	1	1	G	50198	            Gallicola
0.0005	4	4	0	0	0	0	0	0	0	0	0	0	4	4	G	50205	            Sporanaerobacter
0.0003	3	3	1	1	0	0	0	0	0	0	0	0	2	2	G	50199	            Helcococcus
0.0003	3	3	2	2	0	0	0	0	0	0	1	1	0	0	G	50206	            Tepidimicrobium
0.2112	1838	0	232	0	318	0	730	0	110	0	241	0	207	0	F	45579	          Anaerovoracaceae
0.1659	1444	1444	170	170	229	229	634	634	86	86	174	174	151	151	G	45581	            Anaerovorax
0.0126	110	110	11	11	35	35	28	28	5	5	20	20	11	11	G	45589	            uncultured
0.0098	85	85	15	15	14	14	41	41	5	5	5	5	5	5	G	45586	            [Eubacterium] brachy group
0.0077	67	67	11	11	16	16	13	13	3	3	12	12	12	12	G	45587	            [Eubacterium] nodatum group
0.0054	47	47	13	13	12	12	1	1	0	0	13	13	8	8	G	45583	            Family XIII UCG-001
0.0036	31	31	4	4	8	8	2	2	2	2	8	8	7	7	G	45582	            Family XIII AD3011 group
0.0017	15	15	0	0	0	0	6	6	1	1	3	3	5	5	G	45584	            Mogibacterium
0.0013	11	11	6	6	1	1	0	0	4	4	0	0	0	0	G	45585	            S5-A14a
0.0005	4	4	0	0	0	0	2	2	0	0	1	1	1	1	G	45588	            [Eubacterium] saphenum group
0.0002	2	2	0	0	0	0	0	0	0	0	0	0	2	2	G	45580	            Amnipila
0.0348	303	0	75	0	70	0	30	0	16	0	54	0	58	0	F	45618	          Peptostreptococcaceae
0.0083	72	72	0	0	5	5	7	7	7	7	18	18	35	35	G	45630	            Proteocatella
0.0078	68	68	26	26	24	24	6	6	2	2	8	8	2	2	G	45631	            Romboutsia
0.0037	32	32	8	8	4	4	7	7	2	2	11	11	0	0	G	45621	            Clostridioides
0.0033	29	29	15	15	7	7	1	1	1	1	1	1	4	4	G	45634	            Terrisporobacter
0.0029	25	25	5	5	7	7	4	4	1	1	5	5	3	3	G	45628	            Peptoclostridium
0.0020	17	17	9	9	1	1	0	0	0	0	2	2	5	5	G	45624	            Intestinibacter
0.0017	15	15	1	1	9	9	0	0	0	0	2	2	3	3	G	45626	            Paraclostridium
0.0010	9	9	3	3	6	6	0	0	0	0	0	0	0	0	G	45625	            Paeniclostridium
0.0009	8	8	3	3	2	2	0	0	0	0	2	2	1	1	G	45629	            Peptostreptococcus
0.0003	3	3	1	1	0	0	1	1	0	0	1	1	0	0	G	45637	            uncultured
0.0003	3	3	1	1	1	1	1	1	0	0	0	0	0	0	G	45633	            Tepidibacter
0.0002	2	2	0	0	0	0	0	0	0	0	0	0	2	2	G	45619	            Acetoanaerobium
0.0039	34	34	6	6	4	4	5	5	4	4	13	13	2	2	G	45573	          Alkaliphilus
0.0020	17	0	3	0	7	0	1	0	1	0	1	0	4	0	F	45604	          Fusibacteraceae
0.0020	17	17	3	3	7	7	1	1	1	1	1	1	4	4	G	45605	            Fusibacter
0.0010	9	9	4	4	5	5	0	0	0	0	0	0	0	0	G	45609	          Guggenheimella
0.0007	6	0	2	0	0	0	1	0	2	0	0	0	1	0	F	45599	          Dethiosulfatibacteraceae
0.0007	6	6	2	2	0	0	1	1	2	2	0	0	1	1	G	45600	            Dethiosulfatibacter
0.0006	5	0	0	0	0	0	4	0	1	0	0	0	0	0	F	45571	          Acidaminobacteraceae
0.0006	5	5	0	0	0	0	4	4	1	1	0	0	0	0	G	45572	            Acidaminobacter
0.0005	4	0	0	0	0	0	0	0	2	0	0	0	2	0	F	45594	          Caminicellaceae
0.0005	4	4	0	0	0	0	0	0	2	2	0	0	2	2	G	45596	            Paramaledivibacter
0.0003	3	3	0	0	2	2	0	0	0	0	0	0	1	1	G	45597	          Clostridiisalibacter
0.0003	3	3	1	1	1	1	0	0	0	0	0	0	1	1	G	45659	          uncultured
0.0002	2	2	0	0	2	2	0	0	0	0	0	0	0	0	G	45608	          Gottschalkia
0.0002	2	2	1	1	0	0	1	1	0	0	0	0	0	0	G	45611	          JTB215
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	0	0	G	45593	          Caloranaerobacter
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	0	0	G	45575	          Anaeromicrobium
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	0	0	G	45590	          Anoxynatronum
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	45642	          Serpentinicella
0.0001	1	1	0	0	1	1	0	0	0	0	0	0	0	0	G	45591	          Brassicibacter
2.3419	20379	0	4393	0	4623	0	1502	0	2853	0	3808	0	3200	0	O	45325	        Christensenellales
2.3419	20379	0	4393	0	4623	0	1502	0	2853	0	3808	0	3200	0	F	45326	          Christensenellaceae
2.2995	20010	20010	4339	4339	4573	4573	1476	1476	2789	2789	3722	3722	3111	3111	G	45329	            Christensenellaceae R-7 group
0.0376	327	327	53	53	49	49	20	20	60	60	77	77	68	68	G	45330	            uncultured
0.0043	37	37	1	1	1	1	5	5	3	3	8	8	19	19	G	45328	            Christensenella
1.2123	10549	0	1342	0	1537	0	1391	0	1250	0	2167	0	2862	0	O	45508	        Oscillospirales
0.5159	4489	0	441	0	629	0	309	0	700	0	1129	0	1281	0	F	45536	          Ruminococcaceae
