#Number of Samples: 6
#Total Number of Reads: 639376
#G1_1	G1_1/G1_1_1_bracken_genuses.kraken2_report
#G2_1	G2_1/G2_1_1_bracken_genuses.kraken2_report
#G3_1	G3_1/G3_1_1_bracken_genuses.kraken2_report
#G4_1	G4_1/G4_1_1_bracken_genuses.kraken2_report
#G5_1	G5_1/G5_1_1_bracken_genuses.kraken2_report
#G6_1	G6_1/G6_1_1_bracken_genuses.kraken2_report
#perc	tot_all	tot_lvl	G1_1_all	G1_1_lvl	G2_1_all	G2_1_lvl	G3_1_all	G3_1_lvl	G4_1_all	G4_1_lvl	G5_1_all	G5_1_lvl	G6_1_all	G6_1_lvl	lvl_type	taxid	name
0.3499	2237	0	52	0	1187	0	38	0	476	0	123	0	361	0	F	46454	          Enterobacteriaceae
0.0773	494	494	23	23	318	318	6	6	46	46	10	10	91	91	G	46465	            Klebsiella
0.0752	481	481	0	0	191	191	0	0	218	218	6	6	66	66	G	46474	            Salmonella
0.0688	440	440	2	2	177	177	8	8	91	91	42	42	120	120	G	46463	            Escherichia-Shigella
0.0583	373	373	7	7	202	202	8	8	54	54	36	36	66	66	G	46462	            Enterobacter
0.0192	123	123	2	2	79	79	7	7	31	31	0	0	4	4	G	46459	            Citrobacter
0.0069	44	44	0	0	42	42	0	0	0	0	2	2	0	0	G	46461	            Enterobacillus
0.0064	41	41	5	5	32	32	3	3	0	0	1	1	0	0	G	46457	            Buttiauxella
0.0055	35	35	0	0	24	24	0	0	0	0	11	11	0	0	G	46458	            Cedecea
0.0045	29	29	0	0	22	22	0	0	5	5	1	1	1	1	G	46470	            Plesiomonas
0.0044	28	28	0	0	24	24	0	0	4	4	0	0	0	0	G	46466	            Kluyvera
0.0041	26	26	0	0	18	18	0	0	8	8	0	0	0	0	G	46472	            Pseudocitrobacter
0.0039	25	25	2	2	23	23	0	0	0	0	0	0	0	0	G	46473	            Raoultella
0.0031	20	20	6	6	0	0	3	3	0	0	0	0	11	11	G	46467	            Kosakonia
0.0030	19	19	0	0	12	12	0	0	7	7	0	0	0	0	G	46460	            Cronobacter
0.0017	11	11	0	0	8	8	0	0	0	0	3	3	0	0	G	46476	            Trabulsiella
0.0014	9	9	0	0	3	3	0	0	2	2	4	4	0	0	G	46464	            Franconibacter
0.0006	4	4	0	0	0	0	0	0	4	4	0	0	0	0	G	46471	            Pluralibacter
0.0006	4	4	0	0	4	4	0	0	0	0	0	0	0	0	G	46477	            Yokenella
0.0003	2	2	1	1	0	0	0	0	0	0	1	1	0	0	G	46469	            Mangrovibacter
0.1284	821	0	2	0	114	0	578	0	28	0	19	0	80	0	F	50237	          Alteromonadaceae
0.0970	620	620	0	0	95	95	500	500	8	8	6	6	11	11	G	50241	            Alishewanella
0.0203	130	130	2	2	15	15	54	54	9	9	2	2	48	48	G	50251	            Rheinheimera
0.0092	59	59	0	0	1	1	23	23	6	6	8	8	21	21	G	50238	            Aestuariibacter
0.0009	6	6	0	0	1	1	0	0	4	4	1	1	0	0	G	50242	            Alteromonas
0.0949	607	0	0	0	522	0	5	0	21	0	11	0	48	0	F	46536	          Yersiniaceae
0.0931	595	595	0	0	514	514	5	5	21	21	11	11	44	44	G	46541	            Serratia
0.0016	10	10	0	0	8	8	0	0	0	0	0	0	2	2	G	46542	            Yersinia
0.0002	1	1	0	0	0	0	0	0	0	0	0	0	1	1	G	46539	            Rahnella1
0.0555	355	0	0	0	72	0	278	0	0	0	3	0	2	0	F	50267	          Idiomarinaceae
0.0552	353	353	0	0	72	72	276	276	0	0	3	3	2	2	G	50269	            Idiomarina
0.0003	2	2	0	0	0	0	2	2	0	0	0	0	0	0	G	50268	            Aliidiomarina
0.0429	274	0	24	0	118	0	0	0	109	0	8	0	15	0	F	46478	          Erwiniaceae
0.0346	221	221	24	24	88	88	0	0	93	93	3	3	13	13	G	46483	            Pantoea
0.0038	24	24	0	0	13	13	0	0	10	10	1	1	0	0	G	46480	            Erwinia
0.0016	10	10	0	0	6	6	0	0	3	3	0	0	1	1	G	46485	            Rosenbergiella
0.0009	6	6	0	0	2	2	0	0	1	1	3	3	0	0	G	46482	            Izhakiella
0.0009	6	6	0	0	6	6	0	0	0	0	0	0	0	0	G	46486	            Siccibacter
0.0271	173	0	1	0	81	0	29	0	32	0	30	0	0	0	F	46525	          Pectobacteriaceae
0.0197	126	126	1	1	55	55	24	24	19	19	27	27	0	0	G	46526	            Brenneria
0.0044	28	28	0	0	15	15	4	4	6	6	3	3	0	0	G	46531	            Sodalis
0.0009	6	6	0	0	0	0	0	0	6	6	0	0	0	0	G	46530	            Pectobacterium
0.0008	5	5	0	0	5	5	0	0	0	0	0	0	0	0	G	46527	            Dickeya
0.0006	4	4	0	0	4	4	0	0	0	0	0	0	0	0	G	46532	            uncultured
0.0219	140	0	4	0	54	0	63	0	1	0	4	0	14	0	F	50342	          Vibrionaceae
0.0216	138	138	4	4	52	52	63	63	1	1	4	4	14	14	G	50351	            Vibrio
0.0003	2	2	0	0	2	2	0	0	0	0	0	0	0	0	G	50350	            Thaumasiovibrio
0.0081	52	0	0	0	30	0	5	0	7	0	7	0	3	0	F	50231	          Aeromonadaceae
0.0067	43	43	0	0	30	30	2	2	3	3	5	5	3	3	G	50232	            Aeromonas
0.0009	6	6	0	0	0	0	0	0	4	4	2	2	0	0	G	50235	            Tolumonas
0.0002	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	50234	            Oceanisphaera
0.0002	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	50236	            Zobellella
0.0064	41	0	1	0	3	0	2	0	2	0	32	0	1	0	F	50333	          Succinivibrionaceae
0.0048	31	31	0	0	0	0	1	1	0	0	30	30	0	0	G	50338	            Succinivibrio
0.0009	6	6	1	1	2	2	0	0	1	1	2	2	0	0	G	50334	            Anaerobiospirillum
0.0006	4	4	0	0	1	1	1	1	1	1	0	0	1	1	G	50335	            Ruminobacter
0.0023	15	0	0	0	10	0	1	0	3	0	1	0	0	0	F	50329	          Shewanellaceae
0.0023	15	15	0	0	10	10	1	1	3	3	1	1	0	0	G	50332	            Shewanella
0.0017	11	0	0	0	8	0	1	0	0	0	0	0	2	0	F	50319	          Pseudoalteromonadaceae
0.0016	10	10	0	0	7	7	1	1	0	0	0	0	2	2	G	50321	            Pseudoalteromonas
0.0002	1	1	0	0	1	1	0	0	0	0	0	0	0	0	G	50322	            Psychrosphaera
0.0017	11	0	0	0	9	0	2	0	0	0	0	0	0	0	F	50257	          Colwelliaceae
0.0017	11	11	0	0	9	9	2	2	0	0	0	0	0	0	G	50258	            Colwellia
0.0008	5	0	0	0	0	0	0	0	0	0	0	0	5	0	F	46450	          Budviciaceae
0.0008	5	5	0	0	0	0	0	0	0	0	0	0	5	5	G	46453	            Pragia
0.0006	4	0	0	0	0	0	0	0	4	0	0	0	0	0	F	46490	          Hafniaceae
0.0006	4	4	0	0	0	0	0	0	4	4	0	0	0	0	G	46492	            Hafnia-Obesumbacterium
0.0005	3	0	0	0	1	0	0	0	0	0	0	0	2	0	F	50324	          Psychromonadaceae
0.0003	2	2	0	0	0	0	0	0	0	0	0	0	2	2	G	50327	            Motilimonas
0.0002	1	1	0	0	1	1	0	0	0	0	0	0	0	0	G	50328	            Psychromonas
0.0003	2	0	0	0	2	0	0	0	0	0	0	0	0	0	F	50265	          Gallaecimonadaceae
0.0003	2	2	0	0	2	2	0	0	0	0	0	0	0	0	G	50266	            Gallaecimonas
0.0002	1	0	0	0	1	0	0	0	0	0	0	0	0	0	F	50277	          Moritellaceae
0.0002	1	1	0	0	1	1	0	0	0	0	0	0	0	0	G	50280	            uncultured
0.5544	3545	0	214	0	651	0	599	0	1051	0	459	0	571	0	O	3786	        Xanthomonadales
0.4622	2955	0	181	0	620	0	528	0	935	0	351	0	340	0	F	26864	          Rhodanobacteraceae
0.2379	1521	1521	0	0	482	482	314	314	491	491	99	99	135	135	G	26869	            Dyella
0.0694	444	444	0	0	0	0	2	2	196	196	126	126	120	120	G	26879	            Tahibacter
0.0444	284	284	0	0	65	65	51	51	94	94	52	52	22	22	G	26878	            Rudaea
0.0357	228	228	0	0	14	14	38	38	94	94	43	43	39	39	G	26868	            Dokdonella
0.0239	153	153	152	152	1	1	0	0	0	0	0	0	0	0	G	26872	            Luteibacter
0.0181	116	116	0	0	33	33	82	82	0	0	1	1	0	0	G	26876	            Pseudofulvimonas
0.0149	95	95	0	0	11	11	24	24	33	33	25	25	2	2	G	26867	            Chujaibacter
0.0116	74	74	28	28	5	5	12	12	12	12	2	2	15	15	G	26877	            Rhodanobacter
0.0011	7	7	0	0	0	0	2	2	4	4	1	1	0	0	G	26874	            Mizugakiibacter
0.0009	6	6	0	0	0	0	1	1	5	5	0	0	0	0	G	46583	            Ahniella
0.0008	5	5	0	0	2	2	0	0	1	1	0	0	2	2	G	26870	            Frateuria
0.0005	3	3	0	0	2	2	0	0	0	0	0	0	1	1	G	26880	            uncultured
0.0002	1	1	0	0	0	0	0	0	0	0	1	1	0	0	G	26865	            Aquimonas
0.0918	587	0	33	0	31	0	71	0	115	0	107	0	230	0	F	3799	          Xanthomonadaceae
0.0269	172	172	9	9	10	10	6	6	21	21	37	37	89	89	G	3818	            Stenotrophomonas
0.0153	98	98	11	11	13	13	43	43	10	10	4	4	17	17	G	3808	            Luteimonas
0.0141	90	90	1	1	0	0	0	0	22	22	21	21	46	46	G	3813	            Pseudoxanthomonas
0.0127	81	81	1	1	1	1	2	2	17	17	17	17	43	43	G	26881	            SN8
0.0066	42	42	0	0	0	0	0	0	13	13	19	19	10	10	G	14689	            Vulcaniibacterium
0.0052	33	33	6	6	3	3	12	12	4	4	0	0	8	8	G	3809	            Lysobacter
0.0048	31	31	4	4	0	0	4	4	8	8	3	3	12	12	G	3801	            Arenimonas
0.0017	11	11	0	0	2	2	2	2	6	6	1	1	0	0	G	3820	            Thermomonas
0.0008	5	5	0	0	0	0	0	0	3	3	1	1	1	1	G	3822	            Xanthomonas
0.0008	5	5	0	0	0	0	0	0	5	5	0	0	0	0	G	3817	            Silanimonas
0.2900	1854	0	333	0	293	0	352	0	474	0	251	0	151	0	O	3535	        Gammaproteobacteria Incertae Sedis
0.2900	1854	0	333	0	293	0	352	0	474	0	251	0	151	0	F	3536	          Unknown Family
0.2847	1820	1820	331	331	290	290	343	343	464	464	241	241	151	151	G	26661	            Acidibacter
0.0025	16	16	0	0	0	0	1	1	8	8	7	7	0	0	G	26665	            Candidatus Ovatusbacter
0.0009	6	6	0	0	0	0	6	6	0	0	0	0	0	0	G	14661	            uncultured
0.0009	6	6	2	2	2	2	1	1	0	0	1	1	0	0	G	26663	            Candidatus Berkiella
0.0006	4	4	0	0	0	0	1	1	1	1	2	2	0	0	G	26664	            Candidatus Endonucleariobacter
0.0303	194	0	1	0	14	0	22	0	75	0	44	0	38	0	O	26825	        Steroidobacterales
0.0300	192	0	1	0	14	0	22	0	75	0	42	0	38	0	F	26826	          Steroidobacteraceae
0.0161	103	103	1	1	12	12	22	22	42	42	14	14	12	12	G	26828	            Steroidobacter
0.0135	86	86	0	0	2	2	0	0	32	32	27	27	25	25	G	26829	            uncultured
0.0003	2	0	0	0	0	0	0	0	0	0	2	0	0	0	F	26830	          Woeseiaceae
0.0003	2	2	0	0	0	0	0	0	0	0	2	2	0	0	G	26832	            Woeseia
0.0219	140	0	19	0	20	0	20	0	37	0	32	0	12	0	O	26616	        Diplorickettsiales
0.0219	140	0	19	0	20	0	20	0	37	0	32	0	12	0	F	26617	          Diplorickettsiaceae
0.0141	90	90	10	10	15	15	11	11	28	28	19	19	7	7	G	26621	            uncultured
0.0075	48	48	8	8	5	5	9	9	9	9	12	12	5	5	G	26618	            Aquicella
0.0002	1	1	0	0	0	0	0	0	0	0	1	1	0	0	G	26620	            Rickettsiella
0.0153	98	0	2	0	9	0	81	0	1	0	4	0	1	0	O	26732	        Nitrosococcales
0.0144	92	0	1	0	9	0	81	0	0	0	1	0	0	0	F	26733	          Methylophagaceae
0.0144	92	92	1	1	9	9	81	81	0	0	1	1	0	0	G	26735	            Methylophaga
0.0009	6	0	1	0	0	0	0	0	1	0	3	0	1	0	F	26737	          Nitrosococcaceae
0.0008	5	5	0	0	0	0	0	0	1	1	3	3	1	1	G	26740	            CI75cm.2.12
0.0002	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	26747	            SZB85
0.0124	79	0	10	0	4	0	13	0	22	0	14	0	16	0	O	3552	        Legionellales
0.0124	79	0	10	0	4	0	13	0	22	0	14	0	16	0	F	3559	          Legionellaceae
0.0122	78	78	10	10	4	4	13	13	21	21	14	14	16	16	G	3560	            Legionella
0.0002	1	1	0	0	0	0	0	0	1	1	0	0	0	0	G	3561	            uncultured
0.0058	37	0	11	0	13	0	3	0	2	0	3	0	5	0	O	26326	        Beggiatoales
0.0058	37	0	11	0	13	0	3	0	2	0	3	0	5	0	F	26327	          Beggiatoaceae
0.0058	37	37	11	11	13	13	3	3	2	2	3	3	5	5	G	26340	            uncultured
0.0050	32	0	6	0	3	0	1	0	3	0	14	0	5	0	O	26612	        Coxiellales
0.0050	32	0	6	0	3	0	1	0	3	0	14	0	5	0	F	26613	          Coxiellaceae
0.0050	32	32	6	6	3	3	1	1	3	3	14	14	5	5	G	26614	            Coxiella
0.0045	29	0	0	0	0	0	0	0	7	0	6	0	16	0	O	26624	        Ectothiorhodospirales
0.0045	29	0	0	0	0	0	0	0	7	0	6	0	16	0	F	26638	          Thioalkalispiraceae
0.0045	29	29	0	0	0	0	0	0	7	7	6	6	16	16	G	46447	            Thioalkalispira-Sulfurivermis
0.0044	28	0	1	0	0	0	0	0	6	0	2	0	19	0	O	3409	        Cardiobacteriales
0.0039	25	0	1	0	0	0	0	0	6	0	2	0	16	0	F	3410	          Cardiobacteriaceae
0.0028	18	18	1	1	0	0	0	0	3	3	1	1	13	13	G	3411	            Cardiobacterium
0.0011	7	7	0	0	0	0	0	0	3	3	1	1	3	3	G	3413	            Suttonella
0.0003	2	0	0	0	0	0	0	0	0	0	0	0	2	0	F	26595	          Wohlfahrtiimonadaceae
0.0003	2	2	0	0	0	0	0	0	0	0	0	0	2	2	G	26597	            Koukoulia
0.0036	23	0	13	0	1	0	0	0	2	0	0	0	7	0	O	3728	        Salinisphaerales
0.0036	23	0	13	0	1	0	0	0	2	0	0	0	7	0	F	26815	          Solimonadaceae
0.0016	10	10	0	0	1	1	0	0	2	2	0	0	7	7	G	26822	            Polycyclovorans
0.0013	8	8	8	8	0	0	0	0	0	0	0	0	0	0	G	26818	            Hydrocarboniphaga
0.0008	5	5	5	5	0	0	0	0	0	0	0	0	0	0	G	26819	            Nevskia
0.0028	18	0	0	0	0	0	0	0	2	0	8	0	8	0	O	3563	        Methylococcales
0.0020	13	0	0	0	0	0	0	0	1	0	6	0	6	0	F	46553	          Methylomonadaceae
0.0011	7	7	0	0	0	0	0	0	0	0	6	6	1	1	G	46559	            Methyloglobulus
0.0006	4	4	0	0	0	0	0	0	0	0	0	0	4	4	G	46562	            Methylomonas
0.0002	1	1	0	0	0	0	0	0	1	1	0	0	0	0	G	46554	            Crenothrix
0.0006	4	0	0	0	0	0	0	0	0	0	2	0	2	0	F	3571	          Methylococcaceae
0.0005	3	3	0	0	0	0	0	0	0	0	2	2	1	1	G	3586	            uncultured
0.0002	1	1	0	0	0	0	0	0	0	0	0	0	1	1	G	14665	            Methyloparacoccus
0.0002	1	0	0	0	0	0	0	0	1	0	0	0	0	0	F	26687	          Cycloclasticaceae
0.0002	1	1	0	0	0	0	0	0	1	1	0	0	0	0	G	26688	            Cycloclasticus
0.0013	8	0	0	0	0	0	0	0	0	0	0	0	8	0	O	26653	        Francisellales
0.0013	8	0	0	0	0	0	0	0	0	0	0	0	8	0	F	26654	          Francisellaceae
0.0013	8	8	0	0	0	0	0	0	0	0	0	0	8	8	G	26657	            Francisella
0.0011	7	0	5	0	0	0	1	0	0	0	1	0	0	0	O	3415	        Chromatiales
0.0009	6	0	5	0	0	0	0	0	0	0	1	0	0	0	F	26603	          Sedimenticolaceae
0.0009	6	6	5	5	0	0	0	0	0	0	1	1	0	0	G	26604	            Candidatus Thiodiazotropha
0.0002	1	0	0	0	0	0	1	0	0	0	0	0	0	0	F	3416	          Chromatiaceae
0.0002	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	3419	            Halochromatium
0.0008	5	0	1	0	0	0	0	0	1	0	3	0	0	0	O	3307	        Acidithiobacillales
0.0008	5	0	1	0	0	0	0	0	1	0	3	0	0	0	F	3309	          Acidithiobacillaceae
0.0006	4	4	0	0	0	0	0	0	1	1	3	3	0	0	G	3310	            Acidithiobacillus
0.0002	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	26302	            RCP1-48
0.0005	3	0	0	0	0	0	0	0	3	0	0	0	0	0	O	26668	        Halothiobacillales
0.0005	3	0	0	0	0	0	0	0	3	0	0	0	0	0	F	26669	          Halothiobacillaceae
0.0005	3	3	0	0	0	0	0	0	3	3	0	0	0	0	G	26673	            Thiovirga
0.0005	3	0	0	0	0	0	2	0	1	0	0	0	0	0	O	26799	        Piscirickettsiales
0.0005	3	0	0	0	0	0	2	0	1	0	0	0	0	0	F	26800	          Piscirickettsiaceae
0.0005	3	3	0	0	0	0	2	2	1	1	0	0	0	0	G	26801	            Candidatus Endoecteinascidia
0.0003	2	0	0	0	0	0	0	0	2	0	0	0	0	0	O	3735	        Thiotrichales
0.0003	2	0	0	0	0	0	0	0	2	0	0	0	0	0	F	3754	          Thiotrichaceae
0.0002	1	1	0	0	0	0	0	0	1	1	0	0	0	0	G	3764	            Cocleimonas
0.0002	1	1	0	0	0	0	0	0	1	1	0	0	0	0	G	3770	            uncultured
0.0002	1	0	0	0	0	0	0	0	0	0	1	0	0	0	O	26715	        Nitrococcales
0.0002	1	0	0	0	0	0	0	0	0	0	1	0	0	0	F	26716	          Halorhodospiraceae
0.0002	1	1	0	0	0	0	0	0	0	0	1	1	0	0	G	26719	            Halorhodospira
0.0002	1	0	0	0	0	0	0	0	1	0	0	0	0	0	O	26843	        Thiomicrospirales
0.0002	1	0	0	0	0	0	0	0	1	0	0	0	0	0	F	26852	          Thiomicrospiraceae
0.0002	1	1	0	0	0	0	0	0	1	1	0	0	0	0	G	26858	            endosymbionts
0.0002	1	0	1	0	0	0	0	0	0	0	0	0	0	0	O	14615	        Acidiferrobacterales
0.0002	1	0	1	0	0	0	0	0	0	0	0	0	0	0	F	14616	          Acidiferrobacteraceae
0.0002	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	14618	            Sulfurifustis
8.3766	53558	0	10522	0	5000	0	11350	0	10247	0	12317	0	4122	0	C	2379	      Alphaproteobacteria
4.8138	30778	0	4767	0	4048	0	7685	0	8619	0	2705	0	2954	0	O	2421	        Rhizobiales
3.1804	20335	0	541	0	3126	0	6150	0	6949	0	1264	0	2305	0	F	2545	          Xanthobacteraceae
1.7272	11043	11043	106	106	1769	1769	3408	3408	3820	3820	577	577	1363	1363	G	26151	            Bradyrhizobium
0.6237	3988	3988	36	36	613	613	1202	1202	1430	1430	254	254	453	453	G	2554	            uncultured
0.2057	1315	1315	18	18	211	211	404	404	385	385	189	189	108	108	G	2550	            Pseudolabrys
0.1641	1049	1049	16	16	150	150	314	314	397	397	51	51	121	121	G	26157	            Rhodoplanes
0.1548	990	990	24	24	165	165	346	346	307	307	51	51	97	97	G	26148	            Afipia
0.1186	758	758	145	145	73	73	173	173	249	249	41	41	77	77	G	26158	            Rhodopseudomonas
0.0515	329	329	0	0	61	61	94	94	141	141	8	8	25	25	G	2546	            Ancylobacter
0.0325	208	208	9	9	42	42	53	53	71	71	22	22	11	11	G	26155	            Oligotropha
0.0316	202	202	42	42	11	11	46	46	65	65	38	38	0	0	G	2553	            Xanthobacter
0.0252	161	161	0	0	10	10	73	73	23	23	17	17	38	38	G	26156	            Pseudorhodoplanes
0.0205	131	131	131	131	0	0	0	0	0	0	0	0	0	0	G	26159	            Tardiphaga
0.0194	124	124	2	2	18	18	32	32	53	53	11	11	8	8	G	26154	            Nitrobacter
0.0006	4	4	4	4	0	0	0	0	0	0	0	0	0	0	G	2551	            Pseudoxanthobacter
0.0005	3	3	3	3	0	0	0	0	0	0	0	0	0	0	G	2552	            Starkeya
0.0002	1	1	0	0	0	0	0	0	1	1	0	0	0	0	G	26150	            Blastochloris
0.7370	4712	0	3180	0	150	0	244	0	416	0	538	0	184	0	F	2435	          Beijerinckiaceae
0.3184	2036	2036	1610	1610	43	43	50	50	163	163	99	99	71	71	G	46157	            Methylobacterium-Methylorubrum
0.1785	1141	1141	1096	1096	2	2	17	17	9	9	9	9	8	8	G	26040	            1174-901-12
0.0477	305	305	1	1	0	0	8	8	57	57	212	212	27	27	G	26044	            FukuN57
0.0416	266	266	146	146	13	13	50	50	33	33	11	11	13	13	G	2444	            uncultured
0.0271	173	173	26	26	51	51	32	32	43	43	13	13	8	8	G	26052	            Roseiarcus
0.0269	172	172	16	16	5	5	16	16	15	15	120	120	0	0	G	26054	            alphaI cluster
0.0228	146	146	39	39	9	9	30	30	5	5	45	45	18	18	G	26042	            Bosea
0.0222	142	142	117	117	3	3	11	11	10	10	0	0	1	1	G	2442	            Methylorosula
0.0172	110	110	68	68	4	4	7	7	19	19	11	11	1	1	G	26050	            Psychroglaciecola
0.0077	49	49	25	25	2	2	2	2	13	13	0	0	7	7	G	2440	            Methylocella
0.0053	34	34	1	1	4	4	10	10	8	8	4	4	7	7	G	26049	            Neo-b11
0.0041	26	26	2	2	3	3	0	0	15	15	1	1	5	5	G	26051	            Rhodoblastus
0.0041	26	26	20	20	3	3	2	2	1	1	0	0	0	0	G	26048	            Microvirga
0.0027	17	17	3	3	0	0	0	0	4	4	1	1	9	9	G	2438	            Chelatococcus
0.0023	15	15	1	1	2	2	0	0	7	7	3	3	2	2	G	26046	            Methylocystis
0.0008	5	5	0	0	0	0	0	0	5	5	0	0	0	0	G	2439	            Methylocapsa
0.0006	4	4	2	2	0	0	0	0	0	0	2	2	0	0	G	2436	            Beijerinckia
0.0003	2	2	0	0	0	0	2	2	0	0	0	0	0	0	G	14512	            Pseudochelatococcus
0.0002	1	1	0	0	0	0	0	0	0	0	1	1	0	0	G	26047	            Methylosinus
0.0002	1	1	0	0	0	0	0	0	1	1	0	0	0	0	G	2443	            Methylovirgula
0.6039	3861	0	931	0	432	0	786	0	902	0	472	0	338	0	F	2525	          Rhizobiaceae
0.4777	3054	3054	797	797	326	326	586	586	699	699	371	371	275	275	G	26091	            Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
0.0646	413	413	10	10	62	62	114	114	136	136	62	62	29	29	G	26112	            Mesorhizobium
0.0175	112	112	35	35	16	16	21	21	20	20	13	13	7	7	G	26108	            Hoeflea
0.0052	33	33	3	3	2	2	12	12	11	11	4	4	1	1	G	26127	            uncultured
0.0050	32	32	2	2	8	8	19	19	0	0	0	0	3	3	G	26090	            Aliihoeflea
0.0047	30	30	7	7	1	1	2	2	19	19	1	1	0	0	G	26115	            Ochrobactrum
0.0047	30	30	26	26	0	0	1	1	1	1	0	0	2	2	G	26095	            Aureimonas
0.0028	18	18	0	0	1	1	4	4	1	1	3	3	9	9	G	26092	            Aminobacter
0.0028	18	18	9	9	2	2	3	3	0	0	2	2	2	2	G	2526	            Ensifer
0.0025	16	16	0	0	4	4	2	2	1	1	5	5	4	4	G	26093	            Aquamicrobium
0.0025	16	16	0	0	4	4	6	6	5	5	1	1	0	0	G	26121	            Pseudochrobactrum
0.0023	15	15	14	14	0	0	1	1	0	0	0	0	0	0	G	26094	            Aurantimonas
0.0013	8	8	5	5	0	0	2	2	0	0	1	1	0	0	G	2529	            Shinella
0.0008	5	5	3	3	0	0	0	0	2	2	0	0	0	0	G	26118	            Phyllobacterium
0.0006	4	4	0	0	1	1	1	1	0	0	2	2	0	0	G	26114	            Nitratireductor
0.0005	3	3	3	3	0	0	0	0	0	0	0	0	0	0	G	26123	            Pseudorhizobium
0.0005	3	3	1	1	0	0	1	1	0	0	0	0	1	1	G	26103	            Cohaesibacter
0.0005	3	3	3	3	0	0	0	0	0	0	0	0	0	0	G	11436	            Neorhizobium
0.0005	3	3	3	3	0	0	0	0	0	0	0	0	0	0	G	26096	            Bartonella
0.0003	2	2	0	0	0	0	1	1	0	0	1	1	0	0	G	26120	            Pseudaminobacter
0.0003	2	2	2	2	0	0	0	0	0	0	0	0	0	0	G	26101	            Chelativorans
0.0002	1	1	0	0	0	0	0	0	1	1	0	0	0	0	G	26119	            Pseudahrensia
0.0002	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	26124	            Roseitalea
0.0002	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	26099	            Candidatus Liberibacter
0.0002	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	26107	            Fulvimarina
0.1769	1131	0	2	0	225	0	332	0	230	0	257	0	85	0	F	2472	          Hyphomicrobiaceae
0.1692	1082	1082	1	1	225	225	322	322	210	210	245	245	79	79	G	2480	            Hyphomicrobium
0.0058	37	37	0	0	0	0	6	6	17	17	9	9	5	5	G	2483	            Pedomicrobium
0.0008	5	5	0	0	0	0	2	2	2	2	1	1	0	0	G	2490	            uncultured
0.0003	2	2	1	1	0	0	0	0	0	0	1	1	0	0	G	2479	            Filomicrobium
0.0393	251	0	33	0	24	0	33	0	27	0	124	0	10	0	F	2530	          Rhizobiales Incertae Sedis
0.0210	134	134	4	4	5	5	11	11	6	6	105	105	3	3	G	11439	            Phreatobacter
0.0059	38	38	5	5	6	6	7	7	6	6	9	9	5	5	G	2534	            Nordella
0.0042	27	27	4	4	2	2	9	9	8	8	4	4	0	0	G	14525	            uncultured
0.0031	20	20	1	1	9	9	2	2	3	3	4	4	1	1	G	2532	            Bauldia
0.0028	18	18	16	16	0	0	1	1	0	0	1	1	0	0	G	11437	            Alsobacter
0.0006	4	4	0	0	0	0	1	1	3	3	0	0	0	0	G	26128	            Anderseniella
0.0003	2	2	1	1	1	1	0	0	0	0	0	0	0	0	G	26129	            Dichotomicrobium
0.0358	229	0	49	0	55	0	63	0	25	0	22	0	15	0	F	26055	          Devosiaceae
0.0257	164	164	47	47	31	31	35	35	25	25	14	14	12	12	G	26058	            Devosia
0.0044	28	28	0	0	13	13	11	11	0	0	1	1	3	3	G	26062	            Pelagibacterium
0.0028	18	18	1	1	4	4	7	7	0	0	6	6	0	0	G	26064	            uncultured
0.0022	14	14	0	0	5	5	9	9	0	0	0	0	0	0	G	26056	            Arsenicitalea
0.0199	127	0	5	0	11	0	40	0	47	0	17	0	7	0	F	26067	          Labraceae
0.0199	127	127	5	5	11	11	40	40	47	47	17	17	7	7	G	26068	            Labrys
0.0067	43	0	0	0	11	0	17	0	5	0	5	0	5	0	F	26071	          Methyloligellaceae
0.0067	43	43	0	0	11	11	17	17	5	5	5	5	5	5	G	26075	            uncultured
0.0031	20	0	1	0	3	0	8	0	7	0	1	0	0	0	F	26133	          Stappiaceae
0.0028	18	18	1	1	1	1	8	8	7	7	1	1	0	0	G	26138	            Pannonibacter
0.0003	2	2	0	0	2	2	0	0	0	0	0	0	0	0	G	26136	            Labrenzia
0.0027	17	0	2	0	6	0	6	0	3	0	0	0	0	0	F	26081	          Pleomorphomonadaceae
0.0019	12	12	0	0	3	3	6	6	3	3	0	0	0	0	G	26086	            Pleomorphomonas
0.0005	3	3	2	2	1	1	0	0	0	0	0	0	0	0	G	26088	            uncultured
0.0002	1	1	0	0	1	1	0	0	0	0	0	0	0	0	G	26083	            Chthonobacter
0.0019	12	0	12	0	0	0	0	0	0	0	0	0	0	0	F	26065	          Kaistiaceae
0.0019	12	12	12	12	0	0	0	0	0	0	0	0	0	0	G	26066	            Kaistia
0.0013	8	0	4	0	1	0	1	0	2	0	0	0	0	0	F	26076	          Methylopilaceae
