#Number of Samples: 6
#Total Number of Reads: 177585
#G1_1	G1_1/G1_1_1_bracken_orders.kraken2_report
#G2_1	G2_1/G2_1_1_bracken_orders.kraken2_report
#G3_1	G3_1/G3_1_1_bracken_orders.kraken2_report
#G4_1	G4_1/G4_1_1_bracken_orders.kraken2_report
#G5_1	G5_1/G5_1_1_bracken_orders.kraken2_report
#G6_1	G6_1/G6_1_1_bracken_orders.kraken2_report
#perc	tot_all	tot_lvl	G1_1_all	G1_1_lvl	G2_1_all	G2_1_lvl	G3_1_all	G3_1_lvl	G4_1_all	G4_1_lvl	G5_1_all	G5_1_lvl	G6_1_all	G6_1_lvl	lvl_type	taxid	name
0.0017	3	0	0	0	0	0	0	0	0	0	3	0	0	0	O	44750	        Gloeobacterales
0.0006	1	0	0	0	0	0	0	0	1	0	0	0	0	0	O	44777	        Limnotrichales
0.0524	93	0	32	0	12	0	18	0	12	0	6	0	13	0	C	44854	      Vampirivibrionia
0.0343	61	1	30	0	4	0	18	0	5	0	1	1	3	0	O	44860	        Vampirovibrionales
0.0101	18	18	2	2	6	6	0	0	2	2	3	3	5	5	O	44856	        Gastranaerophilales
0.0073	13	0	0	0	2	0	0	0	5	0	2	0	4	0	O	44857	        Obscuribacterales
0.0006	1	1	0	0	0	0	0	0	0	0	0	0	1	1	O	44855	        Caenarcaniphilales
7.9827	14176	0	3446	0	5063	0	823	0	956	0	3103	0	785	0	P	44898	    Desulfobacterota
3.9136	6950	0	1992	0	3377	0	260	0	195	0	1012	0	114	0	C	45053	      Syntrophia
3.9136	6950	0	1992	0	3377	0	260	0	195	0	1012	0	114	0	O	45054	        Syntrophales
1.2124	2153	0	252	0	361	0	80	0	231	0	1120	0	109	0	C	44910	      Desulfobacteria
1.2090	2147	0	249	0	360	0	80	0	231	0	1118	0	109	0	O	44914	        Desulfobacterales
0.0034	6	0	3	0	1	0	0	0	0	0	2	0	0	0	O	44911	        Desulfatiglandales
0.8475	1505	0	358	0	418	0	93	0	224	0	212	0	200	0	C	44985	      Desulfovibrionia
0.8475	1505	0	358	0	418	0	93	0	224	0	212	0	200	0	O	44986	        Desulfovibrionales
0.7985	1418	0	599	0	501	0	69	0	27	0	174	0	48	0	C	44955	      Desulfobulbia
0.7985	1418	0	599	0	501	0	69	0	27	0	174	0	48	0	O	44956	        Desulfobulbales
0.6633	1178	0	55	0	50	0	268	0	114	0	474	0	217	0	C	45011	      Desulfuromonadia
0.3334	592	0	3	0	35	0	259	0	42	0	106	0	147	0	O	50120	        Desulfuromonadales
0.3137	557	0	49	0	12	0	9	0	67	0	361	0	59	0	O	45022	        Geobacterales
0.0113	20	17	3	0	1	1	0	0	4	4	4	4	8	8	O	45012	        Bradymonadales
0.0039	7	7	0	0	2	2	0	0	1	1	2	2	2	2	O	45039	        PB19
0.3762	668	0	149	0	183	0	25	0	148	0	82	0	81	0	C	45060	      Syntrophobacteria
0.3762	668	0	149	0	183	0	25	0	148	0	82	0	81	0	O	45061	        Syntrophobacterales
0.1487	264	0	33	0	168	0	27	0	8	0	18	0	10	0	C	45073	      Syntrophorhabdia
0.1487	264	0	33	0	168	0	27	0	8	0	18	0	10	0	O	45074	        Syntrophorhabdales
0.0096	17	0	2	0	1	0	0	0	5	0	8	0	1	0	C	44899	      Desulfarculia
0.0096	17	4	2	2	1	1	0	0	5	0	8	0	1	1	O	44900	        Desulfarculales
0.0011	2	0	0	0	0	0	0	0	1	0	0	0	1	0	C	44981	      Desulfomonilia
0.0011	2	0	0	0	0	0	0	0	1	0	0	0	1	0	O	44982	        Desulfomonilales
0.0011	2	0	1	0	0	0	0	0	0	0	0	0	1	0	C	44906	      Desulfobaccia
0.0011	2	0	1	0	0	0	0	0	0	0	0	0	1	0	O	44907	        Desulfobaccales
0.0006	1	0	1	0	0	0	0	0	0	0	0	0	0	0	C	45044	      Dissulfuribacteria
0.0006	1	0	1	0	0	0	0	0	0	0	0	0	0	0	O	45045	        Dissulfuribacterales
4.4154	7841	0	16	0	88	0	1134	0	235	0	2646	0	3722	0	P	50044	    Campylobacterota
4.3945	7804	0	16	0	83	0	1133	0	229	0	2644	0	3699	0	C	50045	      Campylobacteria
4.3945	7804	0	16	0	83	0	1133	0	229	0	2644	0	3699	0	O	50046	        Campylobacterales
0.0208	37	0	0	0	5	0	1	0	6	0	2	0	23	0	C	50088	      Desulfurellia
0.0208	37	0	0	0	5	0	1	0	6	0	2	0	23	0	O	50089	        Desulfurellales
3.0419	5402	0	4249	0	264	0	115	0	241	0	395	0	138	0	P	43177	    Acidobacteriota
2.7035	4801	0	4126	0	140	0	85	0	161	0	209	0	80	0	C	43179	      Acidobacteriae
2.1973	3902	0	3508	0	84	0	66	0	116	0	70	0	58	0	O	43182	        Acidobacteriales
0.4527	804	0	562	0	45	0	18	0	36	0	126	0	17	0	O	43198	        Bryobacterales
0.0422	75	0	52	0	6	0	1	0	6	0	9	0	1	0	O	43205	        Solibacterales
0.0073	13	13	1	1	5	5	0	0	2	2	2	2	3	3	O	43211	        Subgroup 2
0.0011	2	2	1	1	0	0	0	0	0	0	1	1	0	0	O	43202	        GOUTB8
0.0006	1	1	1	1	0	0	0	0	0	0	0	0	0	0	O	43203	        PAUC26f
0.1982	352	0	67	0	99	0	7	0	21	0	138	0	20	0	C	43213	      Aminicenantia
0.1982	352	352	67	67	99	99	7	7	21	21	138	138	20	20	O	43214	        Aminicenantales
0.0496	88	0	40	0	4	0	4	0	11	0	17	0	12	0	C	43215	      Blastocatellia
0.0383	68	0	25	0	2	0	2	0	10	0	17	0	12	0	O	43217	        Blastocatellales
0.0068	12	0	12	0	0	0	0	0	0	0	0	0	0	0	O	43231	        Pyrinomonadales
0.0028	5	5	2	2	1	1	2	2	0	0	0	0	0	0	O	43216	        11-24
0.0017	3	3	1	1	1	1	0	0	1	1	0	0	0	0	O	43229	        DS-100
0.0411	73	0	6	0	8	0	15	0	23	0	9	0	12	0	C	43267	      Vicinamibacteria
0.0389	69	0	6	0	8	0	15	0	22	0	9	0	9	0	O	43271	        Vicinamibacterales
0.0017	3	3	0	0	0	0	0	0	0	0	0	0	3	3	O	43270	        Subgroup 9
0.0006	1	1	0	0	0	0	0	0	1	1	0	0	0	0	O	43269	        Subgroup 17
0.0360	64	0	9	0	11	0	4	0	15	0	20	0	5	0	C	43237	      Holophagae
0.0276	49	49	7	7	4	4	3	3	13	13	19	19	3	3	O	43248	        Subgroup 7
0.0084	15	0	2	0	7	0	1	0	2	0	1	0	2	0	O	43242	        Holophagales
0.0101	18	0	1	0	1	0	0	0	9	0	1	0	6	0	C	43259	      Thermoanaerobaculia
0.0101	18	0	1	0	1	0	0	0	9	0	1	0	6	0	O	43260	        Thermoanaerobaculales
2.1562	3829	0	221	0	804	0	64	0	294	0	2273	0	173	0	P	45093	    Elusimicrobiota
2.0120	3573	0	171	0	705	0	43	0	280	0	2223	0	151	0	C	45095	      Elusimicrobia
2.0109	3571	3571	171	171	705	705	43	43	280	280	2221	2221	151	151	O	45100	        Lineage IV
0.0011	2	0	0	0	0	0	0	0	0	0	2	0	0	0	O	45096	        Elusimicrobiales
0.1436	255	0	50	0	99	0	21	0	14	0	50	0	21	0	C	45103	      Endomicrobia
0.1436	255	0	50	0	99	0	21	0	14	0	50	0	21	0	O	45104	        Endomicrobiales
1.0344	1837	0	1107	0	86	0	111	0	245	0	171	0	117	0	P	45909	    Myxococcota
0.9179	1630	0	956	0	80	0	111	0	230	0	151	0	102	0	C	45932	      Polyangia
0.6785	1205	0	797	0	52	0	58	0	147	0	102	0	49	0	O	45948	        Polyangiales
0.1470	261	0	122	0	19	0	41	0	53	0	20	0	6	0	O	45935	        Haliangiales
0.0726	129	129	25	25	7	7	11	11	27	27	23	23	36	36	O	45972	        mle1-27
0.0152	27	27	10	10	0	0	1	1	1	1	6	6	9	9	O	45933	        Blfdi19
0.0017	3	0	0	0	2	0	0	0	1	0	0	0	0	0	O	45940	        Nannocystales
0.0011	2	2	2	2	0	0	0	0	0	0	0	0	0	0	O	45969	        UASB-TL25
0.1149	204	0	150	0	6	0	0	0	15	0	19	0	14	0	C	45910	      Myxococcia
0.1149	204	0	150	0	6	0	0	0	15	0	19	0	14	0	O	45911	        Myxococcales
0.7090	1259	0	168	0	272	0	124	0	47	0	124	0	524	0	P	46587	    Spirochaetota
0.3750	666	0	4	0	43	0	50	0	16	0	92	0	461	0	C	46609	      Spirochaetia
0.3750	666	0	4	0	43	0	50	0	16	0	92	0	461	0	O	46610	        Spirochaetales
0.3328	591	0	164	0	228	0	74	0	30	0	32	0	63	0	C	46599	      Leptospirae
0.3328	591	0	164	0	228	0	74	0	30	0	32	0	63	0	O	46600	        Leptospirales
0.0011	2	0	0	0	1	0	0	0	1	0	0	0	0	0	C	46588	      Brachyspirae
0.0011	2	0	0	0	1	0	0	0	1	0	0	0	0	0	O	46589	        Brachyspirales
0.4482	796	0	237	0	46	0	51	0	158	0	103	0	201	0	P	44430	    Bdellovibrionota
0.2466	438	0	144	0	28	0	31	0	99	0	61	0	75	0	C	44443	      Oligoflexia
0.1785	317	317	103	103	28	28	31	31	70	70	37	37	48	48	O	44444	        0319-6G20
0.0501	89	0	39	0	0	0	0	0	11	0	21	0	18	0	O	44446	        Oligoflexales
0.0180	32	0	2	0	0	0	0	0	18	0	3	0	9	0	O	44450	        Silvanigrellales
0.2010	357	0	93	0	18	0	20	0	59	0	42	0	125	0	C	44431	      Bdellovibrionia
0.1898	337	0	91	0	15	0	20	0	52	0	35	0	124	0	O	44438	        Bdellovibrionales
0.0113	20	0	2	0	3	0	0	0	7	0	7	0	1	0	O	44432	        Bacteriovoracales
0.2478	440	0	81	0	9	0	48	0	81	0	100	0	121	0	P	25752	    Patescibacteria
0.1211	215	0	0	0	0	0	4	0	53	0	59	0	99	0	C	25772	      Microgenomatia
0.1166	207	207	0	0	0	0	2	2	49	49	59	59	97	97	O	25783	        Candidatus Shapirobacteria
0.0017	3	3	0	0	0	0	0	0	3	3	0	0	0	0	O	25784	        Candidatus Woesebacteria
0.0011	2	2	0	0	0	0	1	1	0	0	0	0	1	1	O	25782	        Candidatus Roizmanbacteria
0.1211	215	0	81	0	8	0	43	0	25	0	38	0	20	0	C	25821	      Saccharimonadia
0.1211	215	0	81	0	8	0	43	0	25	0	38	0	20	0	O	25822	        Saccharimonadales
0.0045	8	0	0	0	1	0	1	0	1	0	3	0	2	0	C	25786	      Parcubacteria
0.0023	4	4	0	0	0	0	0	0	1	1	3	3	0	0	O	25811	        Candidatus Yanofskybacteria
0.0011	2	2	0	0	1	1	1	1	0	0	0	0	0	0	O	25803	        Candidatus Nomurabacteria
0.0006	1	1	0	0	0	0	0	0	0	0	0	0	1	1	O	25816	        GWB1-42-6
0.0006	1	1	0	0	0	0	0	0	0	0	0	0	1	1	O	25796	        Candidatus Giovannonibacteria
0.0011	2	0	0	0	0	0	0	0	2	0	0	0	0	0	C	25753	      ABY1
0.0006	1	1	0	0	0	0	0	0	1	1	0	0	0	0	O	25757	        Candidatus Kerfeldbacteria
0.0006	1	1	0	0	0	0	0	0	1	1	0	0	0	0	O	25761	        Candidatus Uhrbacteria
0.2145	381	0	101	0	16	0	12	0	12	0	229	0	11	0	P	45873	    Gemmatimonadota
0.2055	365	0	90	0	15	0	12	0	12	0	229	0	7	0	C	45876	      Gemmatimonadetes
0.2055	365	0	90	0	15	0	12	0	12	0	229	0	7	0	O	45877	        Gemmatimonadales
0.0084	15	0	11	0	1	0	0	0	0	0	0	0	3	0	C	45882	      Longimicrobia
0.0084	15	0	11	0	1	0	0	0	0	0	0	0	3	0	O	45883	        Longimicrobiales
0.1870	332	0	2	0	11	0	97	0	28	0	36	0	158	0	P	44864	    Deferribacterota
0.1870	332	0	2	0	11	0	97	0	28	0	36	0	158	0	C	44865	      Deferribacteres
0.1870	332	0	2	0	11	0	97	0	28	0	36	0	158	0	O	44866	        Deferribacterales
0.1763	313	0	40	0	104	0	6	0	27	0	60	0	76	0	P	44462	    Caldisericota
0.1763	313	0	40	0	104	0	6	0	27	0	60	0	76	0	C	44463	      Caldisericia
0.1763	313	0	40	0	104	0	6	0	27	0	60	0	76	0	O	44464	        Caldisericales
0.1436	255	0	72	0	6	0	3	0	14	0	142	0	18	0	P	46016	    Planctomycetota
0.1042	185	0	18	0	5	0	3	0	11	0	136	0	12	0	C	46033	      Phycisphaerae
0.0766	136	0	0	0	1	0	1	0	3	0	127	0	4	0	O	46047	        Phycisphaerales
0.0130	23	0	18	0	0	0	0	0	1	0	4	0	0	0	O	46063	        Tepidisphaerales
0.0101	18	0	0	0	4	0	2	0	0	0	5	0	7	0	O	46039	        MSBL9
0.0028	5	5	0	0	0	0	0	0	5	5	0	0	0	0	O	46037	        CCM11a
0.0383	68	0	54	0	1	0	0	0	2	0	6	0	5	0	C	46071	      Planctomycetes
0.0270	48	0	46	0	1	0	0	0	1	0	0	0	0	0	O	46080	        Isosphaerales
0.0062	11	0	4	0	0	0	0	0	0	0	3	0	4	0	O	46072	        Gemmatales
0.0045	8	0	3	0	0	0	0	0	1	0	3	0	1	0	O	46089	        Pirellulales
0.0006	1	0	0	0	0	0	0	0	0	0	0	0	1	0	C	46019	      Brocadiae
0.0006	1	0	0	0	0	0	0	0	0	0	0	0	1	0	O	46020	        Brocadiales
0.0957	170	0	16	0	36	0	14	0	20	0	34	0	50	0	P	11400	    Hydrogenedentes
0.0957	170	0	16	0	36	0	14	0	20	0	34	0	50	0	C	25702	      Hydrogenedentia
0.0957	170	0	16	0	36	0	14	0	20	0	34	0	50	0	O	25703	        Hydrogenedentiales
0.0952	169	0	103	0	0	0	5	0	26	0	18	0	17	0	P	43853	    Armatimonadota
0.0704	125	0	68	0	0	0	4	0	22	0	16	0	15	0	C	43863	      Fimbriimonadia
0.0704	125	0	68	0	0	0	4	0	22	0	16	0	15	0	O	43864	        Fimbriimonadales
0.0146	26	0	20	0	0	0	1	0	4	0	1	0	0	0	C	43854	      Armatimonadia
0.0146	26	1	20	0	0	0	1	1	4	0	1	0	0	0	O	43855	        Armatimonadales
0.0101	18	0	15	0	0	0	0	0	0	0	1	0	2	0	C	43858	      Chthonomonadetes
0.0101	18	0	15	0	0	0	0	0	0	0	1	0	2	0	O	43859	        Chthonomonadales
0.0771	137	0	12	0	5	0	118	0	0	0	0	0	2	0	P	44881	    Deinococcota
0.0771	137	0	12	0	5	0	118	0	0	0	0	0	2	0	C	44882	      Deinococci
0.0766	136	0	12	0	5	0	117	0	0	0	0	0	2	0	O	44883	        Deinococcales
0.0006	1	0	0	0	0	0	1	0	0	0	0	0	0	0	O	44890	        Thermales
0.0591	105	0	7	0	20	0	1	0	16	0	24	0	37	0	P	46628	    Sumerlaeota
0.0591	105	0	7	0	20	0	1	0	16	0	24	0	37	0	C	46629	      Sumerlaeia
0.0315	56	0	2	0	5	0	0	0	15	0	11	0	23	0	O	46630	        Sumerlaeales
0.0276	49	49	5	5	15	15	1	1	1	1	13	13	14	14	O	46633	        uncultured
0.0507	90	0	0	0	3	0	0	0	9	0	70	0	8	0	P	45116	    Fibrobacterota
0.0507	90	0	0	0	3	0	0	0	9	0	70	0	8	0	C	45126	      Fibrobacteria
0.0507	90	0	0	0	3	0	0	0	9	0	70	0	8	0	O	45127	        Fibrobacterales
0.0501	89	0	3	0	23	0	13	0	28	0	13	0	9	0	P	25541	    Dependentiae
0.0501	89	0	3	0	23	0	13	0	28	0	13	0	9	0	C	25542	      Babeliae
0.0501	89	0	3	0	23	0	13	0	28	0	13	0	9	0	O	25543	        Babeliales
0.0338	60	0	2	0	2	0	1	0	24	0	8	0	23	0	P	25727	    Modulibacteria
0.0338	60	0	2	0	2	0	1	0	24	0	8	0	23	0	C	25728	      Moduliflexia
0.0338	60	0	2	0	2	0	1	0	24	0	8	0	23	0	O	25729	        Moduliflexales
0.0191	34	0	1	0	1	0	1	0	20	0	3	0	8	0	P	45985	    Nitrospirota
0.0090	16	0	0	0	0	0	0	0	9	0	1	0	6	0	C	45990	      Leptospirillia
0.0090	16	0	0	0	0	0	0	0	9	0	1	0	6	0	O	45991	        Leptospirillales
0.0079	14	0	1	0	1	0	1	0	8	0	2	0	1	0	C	45994	      Nitrospiria
0.0079	14	0	1	0	1	0	1	0	8	0	2	0	1	0	O	45995	        Nitrospirales
0.0023	4	0	0	0	0	0	0	0	3	0	0	0	1	0	C	45998	      Thermodesulfovibrionia
0.0023	4	4	0	0	0	0	0	0	3	3	0	0	1	1	O	46006	        uncultured
0.0146	26	0	0	0	3	0	2	0	12	0	0	0	9	0	P	45891	    Latescibacterota
0.0146	26	0	0	0	3	0	2	0	12	0	0	0	9	0	C	45892	      Latescibacteria
0.0146	26	0	0	0	3	0	2	0	12	0	0	0	9	0	O	45893	        Latescibacterales
0.0135	24	0	3	0	5	0	2	0	4	0	4	0	6	0	P	44537	    Cloacimonadota
0.0135	24	0	3	0	5	0	2	0	4	0	4	0	6	0	C	44538	      Cloacimonadia
0.0135	24	4	3	0	5	0	2	0	4	4	4	0	6	0	O	44539	        Cloacimonadales
0.0130	23	0	1	0	3	0	1	0	14	0	2	0	2	0	P	45855	    Fusobacteriota
0.0130	23	0	1	0	3	0	1	0	14	0	2	0	2	0	C	45856	      Fusobacteriia
0.0130	23	0	1	0	3	0	1	0	14	0	2	0	2	0	O	45857	        Fusobacteriales
0.0079	14	0	4	0	2	0	3	0	1	0	3	0	1	0	P	46669	    Thermotogota
0.0079	14	0	4	0	2	0	3	0	1	0	3	0	1	0	C	46670	      Thermotogae
0.0045	8	0	4	0	1	0	3	0	0	0	0	0	0	0	O	46680	        Petrotogales
0.0017	3	0	0	0	0	0	0	0	1	0	1	0	1	0	O	46689	        Thermotogales
0.0017	3	0	0	0	1	0	0	0	0	0	2	0	0	0	O	46671	        Kosmotogales
0.0068	12	0	2	0	0	0	0	0	1	0	0	0	9	0	P	43172	    Abditibacteriota
0.0068	12	0	2	0	0	0	0	0	1	0	0	0	9	0	C	43173	      Abditibacteria
0.0068	12	0	2	0	0	0	0	0	1	0	0	0	9	0	O	43174	        Abditibacteriales
0.0062	11	0	0	0	0	0	0	0	0	0	1	0	10	0	P	44471	    Calditrichota
0.0062	11	0	0	0	0	0	0	0	0	0	1	0	10	0	C	44472	      Calditrichia
0.0062	11	0	0	0	0	0	0	0	0	0	1	0	10	0	O	44473	        Calditrichales
0.0045	8	0	1	0	0	0	0	0	0	0	0	0	7	0	P	45897	    Methylomirabilota
0.0045	8	0	1	0	0	0	0	0	0	0	0	0	7	0	C	45898	      Methylomirabilia
0.0034	6	0	0	0	0	0	0	0	0	0	0	0	6	0	O	45899	        Methylomirabilales
0.0011	2	2	1	1	0	0	0	0	0	0	0	0	1	1	O	45907	        Rokubacteriales
0.0039	7	0	0	0	1	0	1	0	4	0	0	0	1	0	P	25682	    Halanaerobiaeota
0.0039	7	0	0	0	1	0	1	0	4	0	0	0	1	0	C	25683	      Halanaerobiia
0.0039	7	0	0	0	1	0	1	0	4	0	0	0	1	0	O	25684	        Halanaerobiales
0.0023	4	0	0	0	0	0	0	0	2	0	2	0	0	0	P	44456	    Caldatribacteriota
0.0023	4	0	0	0	0	0	0	0	2	0	2	0	0	0	C	44457	      Caldatribacteriia
0.0023	4	0	0	0	0	0	0	0	2	0	2	0	0	0	O	44458	        Caldatribacteriales
0.0011	2	0	0	0	0	0	0	0	0	0	0	0	2	0	P	25537	    Dadabacteria
0.0011	2	0	0	0	0	0	0	0	0	0	0	0	2	0	C	25538	      Dadabacteriia
0.0011	2	2	0	0	0	0	0	0	0	0	0	0	2	2	O	25539	        Dadabacteriales
0.0011	2	0	0	0	0	0	0	0	0	0	1	0	1	0	P	45976	    Nitrospinota
0.0011	2	0	0	0	0	0	0	0	0	0	1	0	1	0	C	45978	      Nitrospinia
0.0011	2	0	0	0	0	0	0	0	0	0	1	0	1	0	O	45979	        Nitrospinales
0.0006	1	0	0	0	0	0	0	0	0	0	0	0	1	0	P	45112	    Fermentibacterota
0.0006	1	0	0	0	0	0	0	0	0	0	0	0	1	0	C	45113	      Fermentibacteria
0.0006	1	0	0	0	0	0	0	0	0	0	0	0	1	0	O	45114	        Fermentibacterales
0.0006	1	0	0	0	0	0	0	0	0	0	1	0	0	0	P	44876	    Deferrisomatota
0.0006	1	0	0	0	0	0	0	0	0	0	1	0	0	0	C	44877	      Defferrisomatia
0.0006	1	0	0	0	0	0	0	0	0	0	1	0	0	0	O	44878	        Defferrisomatales
0.0006	1	0	0	0	0	0	1	0	0	0	0	0	0	0	P	44555	    Coprothermobacterota
0.0006	1	0	0	0	0	0	1	0	0	0	0	0	0	0	C	44556	      Coprothermobacteria
0.0006	1	0	0	0	0	0	1	0	0	0	0	0	0	0	O	44557	        Coprothermobacterales
0.0006	1	0	0	0	1	0	0	0	0	0	0	0	0	0	P	43828	    Aquificota
0.0006	1	0	0	0	1	0	0	0	0	0	0	0	0	0	C	43829	      Aquificae
0.0006	1	0	0	0	1	0	0	0	0	0	0	0	0	0	O	43830	        Aquificales
0.0006	1	0	1	0	0	0	0	0	0	0	0	0	0	0	P	25560	    Entotheonellaeota
0.0006	1	0	1	0	0	0	0	0	0	0	0	0	0	0	C	25561	      Entotheonellia
0.0006	1	0	1	0	0	0	0	0	0	0	0	0	0	0	O	25562	        Entotheonellales
70.3641	124956	0	26332	0	46997	0	3987	0	8805	0	21820	0	17015	0	D	2	  Archaea
55.9878	99426	0	22335	0	39163	0	3061	0	5225	0	16269	0	13373	0	P	42963	    Halobacterota
30.1095	53470	0	12858	0	19180	0	2972	0	4706	0	12830	0	924	0	C	43076	      Methanosarcinia
30.1095	53470	0	12858	0	19180	0	2972	0	4706	0	12830	0	924	0	O	43077	        Methanosarciniales
25.2831	44899	0	9116	0	19385	0	72	0	502	0	3385	0	12439	0	C	43051	      Methanomicrobia
25.2831	44899	0	9116	0	19385	0	72	0	502	0	3385	0	12439	0	O	43052	        Methanomicrobiales
0.2269	403	0	149	0	250	0	0	0	1	0	2	0	1	0	C	42975	      Halobacteria
0.2269	403	0	149	0	250	0	0	0	1	0	2	0	1	0	O	42976	        Halobacterales
0.2151	382	0	136	0	243	0	2	0	0	0	1	0	0	0	C	42967	      Archaeoglobi
0.2151	382	0	136	0	243	0	2	0	0	0	1	0	0	0	O	42968	        Archaeoglobales
0.1025	182	0	55	0	76	0	6	0	4	0	33	0	8	0	C	43045	      Methanocellia
0.1025	182	0	55	0	76	0	6	0	4	0	33	0	8	0	O	43046	        Methanocellales
0.0428	76	0	16	0	25	0	8	0	10	0	16	0	1	0	C	43073	      Methanonatronarchaeia
0.0428	76	0	16	0	25	0	8	0	10	0	16	0	1	0	O	43074	        Methanonatronaechaeales
0.0028	5	0	2	0	2	0	0	0	0	0	1	0	0	0	C	42964	      ANME-1
0.0023	4	4	2	2	2	2	0	0	0	0	0	0	0	0	O	42965	        ANME-1a
0.0006	1	1	0	0	0	0	0	0	0	0	1	1	0	0	O	42966	        ANME-1b
10.4823	18615	0	3009	0	5816	0	502	0	3528	0	4556	0	1204	0	P	43131	    Thermoplasmatota
10.4823	18615	0	3009	0	5816	0	502	0	3528	0	4556	0	1204	0	C	43132	      Thermoplasmata
10.4812	18613	0	3009	0	5815	0	501	0	3528	0	4556	0	1204	0	O	43143	        Methanomassiliicoccales
0.0006	1	1	0	0	0	0	1	1	0	0	0	0	0	0	O	43140	        Marine Benthic Group D and DHVEG-1
0.0006	1	1	0	0	1	1	0	0	0	0	0	0	0	0	O	43155	        Thermoplasmatales
3.8855	6900	0	984	0	2015	0	423	0	51	0	991	0	2436	0	P	55	    Euryarchaeota
3.8838	6897	0	982	0	2014	0	423	0	51	0	991	0	2436	0	C	119	      Methanobacteria
3.8838	6897	0	982	0	2014	0	423	0	51	0	991	0	2436	0	O	120	        Methanobacteriales
0.0017	3	0	2	0	1	0	0	0	0	0	0	0	0	0	C	203	      Thermococci
0.0017	3	0	2	0	1	0	0	0	0	0	0	0	0	0	O	24339	        Methanofastidiosales
0.0028	5	0	2	0	1	0	0	0	0	0	2	0	0	0	P	11084	    Aenigmarchaeota
0.0028	5	0	2	0	1	0	0	0	0	0	2	0	0	0	C	42913	      Aenigmarchaeia
0.0028	5	5	2	2	1	1	0	0	0	0	2	2	0	0	O	42914	        Aenigmarchaeales
0.0011	2	0	1	0	0	0	0	0	0	0	1	0	0	0	P	267	    Nanoarchaeota
0.0011	2	0	1	0	0	0	0	0	0	0	1	0	0	0	C	43112	      Nanoarchaeia
0.0011	2	2	1	1	0	0	0	0	0	0	1	1	0	0	O	43119	        Woesearchaeales
0.0006	1	0	0	0	0	0	1	0	0	0	0	0	0	0	P	43107	    Micrarchaeota
0.0006	1	0	0	0	0	0	1	0	0	0	0	0	0	0	C	43108	      Micrarchaeia
0.0006	1	0	0	0	0	0	1	0	0	0	0	0	0	0	O	43109	        Micrarchaeales
0.0006	1	0	0	0	1	0	0	0	0	0	0	0	0	0	P	43103	    Iainarchaeota
0.0006	1	0	0	0	1	0	0	0	0	0	0	0	0	0	C	43104	      Iainarchaeia
0.0006	1	1	0	0	1	1	0	0	0	0	0	0	0	0	O	43105	        Iainarchaeales
0.0006	1	0	1	0	0	0	0	0	0	0	0	0	0	0	P	24368	    Hydrothermarchaeota
0.0006	1	0	1	0	0	0	0	0	0	0	0	0	0	0	C	43101	      Hydrothermarchaeia
0.0006	1	1	1	1	0	0	0	0	0	0	0	0	0	0	O	43102	        Hydrothermarchaeales
0.0056	10	0	6	0	1	0	0	0	0	0	1	0	2	0	D	4	  Eukaryota
0.0051	9	0	6	0	0	0	0	0	0	0	1	0	2	0	D1	46848	    Amorphea
0.0051	9	0	6	0	0	0	0	0	0	0	1	0	2	0	D2	46957	      Obazoa
0.0051	9	0	6	0	0	0	0	0	0	0	1	0	2	0	D3	46958	        Opisthokonta
0.0051	9	0	6	0	0	0	0	0	0	0	1	0	2	0	D	47567	          Nucletmycea
0.0051	9	0	6	0	0	0	0	0	0	0	1	0	2	0	K	47572	            Fungi
0.0051	9	0	6	0	0	0	0	0	0	0	1	0	2	0	K1	47666	              Dikarya
0.0045	8	0	5	0	0	0	0	0	0	0	1	0	2	0	P	47667	                Ascomycota
0.0023	4	0	1	0	0	0	0	0	0	0	1	0	2	0	P1	48783	                  Saccharomycotina
0.0023	4	0	1	0	0	0	0	0	0	0	1	0	2	0	C	48784	                    Saccharomycetes
0.0023	4	3	1	0	0	0	0	0	0	0	1	1	2	2	O	48785	                      Saccharomycetales
0.0023	4	0	4	0	0	0	0	0	0	0	0	0	0	0	P1	47673	                  Pezizomycotina
0.0006	1	0	1	0	0	0	0	0	0	0	0	0	0	0	C	48518	                    Sordariomycetes
0.0006	1	1	1	1	0	0	0	0	0	0	0	0	0	0	O	48562	                      Hypocreales
0.0006	1	0	1	0	0	0	0	0	0	0	0	0	0	0	C	47685	                    Dothideomycetes
0.0006	1	1	1	1	0	0	0	0	0	0	0	0	0	0	O	47800	                      Pleosporales
0.0006	1	0	1	0	0	0	0	0	0	0	0	0	0	0	C	47931	                    Eurotiomycetes
0.0006	1	0	1	0	0	0	0	0	0	0	0	0	0	0	O	47932	                      Chaetothyriales
0.0006	1	0	1	0	0	0	0	0	0	0	0	0	0	0	P	48920	                Basidiomycota
0.0006	1	0	1	0	0	0	0	0	0	0	0	0	0	0	P1	48921	                  Agaricomycotina
0.0006	1	0	1	0	0	0	0	0	0	0	0	0	0	0	C	49329	                    Dacrymycetes
0.0006	1	0	1	0	0	0	0	0	0	0	0	0	0	0	O	49330	                      Dacrymycetales
0.0006	1	0	0	0	1	0	0	0	0	0	0	0	0	0	D1	4152	    Archaeplastida
0.0006	1	0	0	0	1	0	0	0	0	0	0	0	0	0	K	4153	      Chloroplastida
