#Number of Samples: 6
#Total Number of Reads: 963703
#G1_1	G1_1/G1_1_1_bracken_genuses.kraken2_report
#G2_1	G2_1/G2_1_1_bracken_genuses.kraken2_report
#G3_1	G3_1/G3_1_1_bracken_genuses.kraken2_report
#G4_1	G4_1/G4_1_1_bracken_genuses.kraken2_report
#G5_1	G5_1/G5_1_1_bracken_genuses.kraken2_report
#G6_1	G6_1/G6_1_1_bracken_genuses.kraken2_report
#perc	tot_all	tot_lvl	G1_1_all	G1_1_lvl	G2_1_all	G2_1_lvl	G3_1_all	G3_1_lvl	G4_1_all	G4_1_lvl	G5_1_all	G5_1_lvl	G6_1_all	G6_1_lvl	lvl_type	taxid	name
0.2014	1941	1941	141	141	263	263	494	494	474	474	314	314	255	255	G	2392	            Phenylobacterium
0.1010	973	973	212	212	45	45	144	144	67	67	423	423	82	82	G	2390	            Brevundimonas
0.0576	555	555	405	405	42	42	31	31	34	34	18	18	25	25	G	2393	            uncultured
0.0245	236	236	127	127	14	14	24	24	45	45	17	17	9	9	G	2391	            Caulobacter
0.0048	46	46	6	6	4	4	8	8	23	23	2	2	3	3	G	2389	            Asticcacaulis
0.0008	8	8	6	6	0	0	1	1	0	0	1	1	0	0	G	25965	            PMMR1
0.0251	242	0	33	0	8	0	20	0	63	0	78	0	40	0	F	2394	          Hyphomonadaceae
0.0098	94	94	3	3	0	0	3	3	32	32	31	31	25	25	G	2407	            uncultured
0.0074	71	71	5	5	2	2	0	0	19	19	35	35	10	10	G	2399	            Hirschia
0.0025	24	24	2	2	5	5	6	6	4	4	5	5	2	2	G	2400	            Hyphomonas
0.0012	12	12	1	1	1	1	2	2	5	5	2	2	1	1	G	25968	            SWB02
0.0010	10	10	6	6	0	0	3	3	1	1	0	0	0	0	G	2401	            Litorimonas
0.0006	6	6	6	6	0	0	0	0	0	0	0	0	0	0	G	2395	            Algimonas
0.0003	3	3	1	1	0	0	1	1	0	0	0	0	1	1	G	2403	            Oceanicaulis
0.0002	2	2	0	0	0	0	0	0	0	0	2	2	0	0	G	2398	            Henriciella
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	0	0	G	2396	            Glycocaulis
0.0002	2	2	2	2	0	0	0	0	0	0	0	0	0	0	G	25967	            Hyphobacterium
0.0002	2	2	2	2	0	0	0	0	0	0	0	0	0	0	G	25969	            UKL13-1
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	0	0	G	2405	            Robiginitomaculum
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	2397	            Hellea
0.0001	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	2406	            Woodsholea
0.0012	12	0	3	0	1	0	1	0	0	0	1	0	6	0	F	25970	          Parvularculaceae
0.0008	8	8	0	0	1	1	1	1	0	0	0	0	6	6	G	46131	            Marinicaulis
0.0002	2	2	1	1	0	0	0	0	0	0	1	1	0	0	G	25971	            Amphiplicatus
0.0002	2	2	2	2	0	0	0	0	0	0	0	0	0	0	G	46130	            Hyphococcus
0.4029	3883	0	3008	0	134	0	79	0	196	0	263	0	203	0	O	25900	        Acetobacterales
0.4029	3883	0	3008	0	134	0	79	0	196	0	263	0	203	0	F	25901	          Acetobacteraceae
0.1367	1317	1317	1231	1231	13	13	13	13	30	30	13	13	17	17	G	25937	            uncultured
0.0787	758	758	731	731	4	4	2	2	6	6	6	6	9	9	G	25904	            Acidiphilium
0.0400	385	385	83	83	104	104	45	45	37	37	59	59	57	57	G	25902	            Acetobacter
0.0358	345	345	176	176	3	3	2	2	31	31	98	98	35	35	G	25932	            Roseomonas
0.0195	188	188	5	5	0	0	0	0	70	70	60	60	53	53	G	25929	            Rhodovarius
0.0147	142	142	139	139	0	0	0	0	0	0	2	2	1	1	G	25916	            Endobacter
0.0140	135	135	134	134	0	0	0	0	1	1	0	0	0	0	G	25911	            Belnapia
0.0139	134	134	120	120	4	4	4	4	0	0	5	5	1	1	G	25918	            Gluconobacter
0.0130	125	125	123	123	0	0	1	1	0	0	1	1	0	0	G	25905	            Acidisoma
0.0095	92	92	92	92	0	0	0	0	0	0	0	0	0	0	G	25903	            Acidicaldus
0.0046	44	44	20	20	3	3	2	2	8	8	8	8	3	3	G	46127	            Craurococcus-Caldovatus
0.0036	35	35	18	18	0	0	3	3	1	1	0	0	13	13	G	25906	            Acidisphaera
0.0036	35	35	34	34	0	0	0	0	1	1	0	0	0	0	G	25907	            Acidocella
0.0034	33	33	33	33	0	0	0	0	0	0	0	0	0	0	G	25913	            Commensalibacter
0.0017	16	16	15	15	0	0	0	0	0	0	1	1	0	0	G	25933	            Rubritepida
0.0015	14	14	10	10	0	0	0	0	2	2	0	0	2	2	G	25917	            Gluconacetobacter
0.0011	11	11	4	4	0	0	0	0	2	2	0	0	5	5	G	25921	            Komagataeibacter
0.0010	10	10	1	1	1	1	1	1	2	2	5	5	0	0	G	25912	            Bombella
0.0010	10	10	10	10	0	0	0	0	0	0	0	0	0	0	G	25927	            Paracraurococcus
0.0009	9	9	6	6	0	0	2	2	0	0	0	0	1	1	G	25930	            Rhodovastum
0.0005	5	5	4	4	0	0	0	0	0	0	0	0	1	1	G	25928	            Rhodopila
0.0005	5	5	5	5	0	0	0	0	0	0	0	0	0	0	G	25931	            Roseococcus
0.0003	3	3	3	3	0	0	0	0	0	0	0	0	0	0	G	25910	            Asaia
0.0001	1	1	0	0	0	0	0	0	0	0	0	0	1	1	G	25924	            Neoasaia
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	0	0	G	25936	            Tanticharoenia
0.0001	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	25920	            Humitalea
0.0505	487	0	88	0	20	0	36	0	121	0	113	0	109	0	O	25946	        Azospirillales
0.0378	364	0	41	0	7	0	20	0	90	0	101	0	105	0	F	25947	          Azospirillaceae
0.0286	276	276	14	14	0	0	3	3	67	67	90	90	102	102	G	25948	            Azospirillum
0.0048	46	46	23	23	4	4	7	7	4	4	7	7	1	1	G	25953	            Skermanella
0.0031	30	30	0	0	3	3	9	9	16	16	2	2	0	0	G	25954	            uncultured
0.0006	6	6	3	3	0	0	0	0	1	1	1	1	1	1	G	25951	            Niveispirillum
0.0121	117	0	45	0	10	0	15	0	31	0	12	0	4	0	F	25957	          Inquilinaceae
0.0121	117	117	45	45	10	10	15	15	31	31	12	12	4	4	G	25958	            Inquilinus
0.0002	2	0	1	0	1	0	0	0	0	0	0	0	0	0	F	25955	          Azospirillales Incertae Sedis
0.0002	2	2	1	1	1	1	0	0	0	0	0	0	0	0	G	25956	            Stella
0.0353	340	0	1	0	55	0	95	0	96	0	51	0	42	0	O	25975	        Dongiales
0.0353	340	0	1	0	55	0	95	0	96	0	51	0	42	0	F	25976	          Dongiaceae
0.0353	340	340	1	1	55	55	95	95	96	96	51	51	42	42	G	25977	            Dongia
0.0264	254	0	49	0	13	0	11	0	59	0	65	0	57	0	O	2761	        Rickettsiales
0.0214	206	0	33	0	9	0	3	0	54	0	58	0	49	0	F	2781	          Rickettsiaceae
0.0111	107	107	3	3	7	7	0	0	28	28	40	40	29	29	G	26226	            Candidatus Megaira
0.0038	37	37	5	5	2	2	0	0	15	15	10	10	5	5	G	2785	            uncultured
0.0022	21	21	16	16	0	0	0	0	1	1	3	3	1	1	G	2782	            Candidatus Cryptoprodotis
0.0020	19	19	1	1	0	0	3	3	5	5	4	4	6	6	G	2784	            Rickettsia
0.0013	13	13	3	3	0	0	0	0	3	3	0	0	7	7	G	11467	            Candidatus Trichorickettsia
0.0002	2	2	2	2	0	0	0	0	0	0	0	0	0	0	G	11466	            Candidatus Gigarickettsia
0.0026	25	0	6	0	2	0	6	0	0	0	5	0	6	0	F	2763	          Anaplasmataceae
0.0023	22	22	4	4	2	2	6	6	0	0	4	4	6	6	G	2764	            Anaplasma
0.0003	3	3	2	2	0	0	0	0	0	0	1	1	0	0	G	2770	            Wolbachia
0.0008	8	0	2	0	0	0	1	0	3	0	1	0	1	0	F	46172	          Fokiniaceae
0.0005	5	5	0	0	0	0	1	1	2	2	1	1	1	1	G	46179	            MD3-55
0.0002	2	2	1	1	0	0	0	0	1	1	0	0	0	0	G	46180	            uncultured
0.0001	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	46173	            Candidatus Anadelfobacter
0.0008	8	8	5	5	1	1	0	0	2	2	0	0	0	0	G	46170	          Candidatus Jidaibacter
0.0003	3	0	1	0	0	0	0	0	0	0	1	0	1	0	F	26213	          Midichloriaceae
0.0003	3	3	1	1	0	0	0	0	0	0	1	1	1	1	G	26220	            Candidatus Midichloria
0.0216	208	0	47	0	40	0	34	0	47	0	19	0	21	0	O	26003	        Micropepsales
0.0216	208	0	47	0	40	0	34	0	47	0	19	0	21	0	F	26004	          Micropepsaceae
0.0216	208	208	47	47	40	40	34	34	47	47	19	19	21	21	G	26007	            uncultured
0.0192	185	0	29	0	13	0	28	0	31	0	24	0	60	0	O	2667	        Rhodospirillales
0.0088	85	0	11	0	11	0	11	0	13	0	9	0	30	0	F	26183	          Magnetospirillaceae
0.0029	28	28	0	0	3	3	0	0	3	3	1	1	21	21	G	26185	            Phaeospirillum
0.0029	28	28	11	11	4	4	7	7	2	2	2	2	2	2	G	26188	            uncultured
0.0011	11	11	0	0	0	0	1	1	2	2	5	5	3	3	G	26184	            Magnetospirillum
0.0011	11	11	0	0	2	2	2	2	4	4	1	1	2	2	G	26186	            Telmatospirillum
0.0063	61	0	9	0	2	0	10	0	11	0	7	0	22	0	F	2717	          Rhodospirillaceae
0.0052	50	50	3	3	2	2	6	6	10	10	7	7	22	22	G	2755	            uncultured
0.0003	3	3	0	0	0	0	2	2	1	1	0	0	0	0	G	2748	            Roseospirillum
0.0003	3	3	3	3	0	0	0	0	0	0	0	0	0	0	G	2722	            Candidatus Riegeria
0.0002	2	2	2	2	0	0	0	0	0	0	0	0	0	0	G	2747	            Roseospira
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	2720	            Caenispirillum
0.0031	30	0	8	0	0	0	2	0	6	0	7	0	7	0	F	26178	          Magnetospiraceae
0.0030	29	29	8	8	0	0	1	1	6	6	7	7	7	7	G	26182	            uncultured
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	26180	            Magnetovibrio
0.0006	6	0	0	0	0	0	4	0	0	0	1	0	1	0	F	26192	          Terasakiellaceae
0.0004	4	4	0	0	0	0	3	3	0	0	0	0	1	1	G	26194	            Terasakiella
0.0002	2	2	0	0	0	0	1	1	0	0	1	1	0	0	G	26195	            uncultured
0.0001	1	0	1	0	0	0	0	0	0	0	0	0	0	0	F	26196	          Thalassospiraceae
0.0001	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	26197	            Thalassospira
0.0187	180	0	20	0	2	0	8	0	73	0	48	0	29	0	O	26009	        Paracaedibacterales
0.0187	180	0	20	0	2	0	8	0	73	0	48	0	29	0	F	26010	          Paracaedibacteraceae
0.0157	151	151	10	10	0	0	3	3	68	68	42	42	28	28	G	26015	            uncultured
0.0011	11	11	3	3	2	2	2	2	0	0	3	3	1	1	G	26011	            Candidatus Captivus
0.0010	10	10	6	6	0	0	2	2	1	1	1	1	0	0	G	26014	            Candidatus Paracaedibacter
0.0005	5	5	0	0	0	0	0	0	3	3	2	2	0	0	G	26012	            Candidatus Finniella
0.0100	96	0	9	0	12	0	20	0	14	0	29	0	12	0	O	26035	        Reyranellales
0.0100	96	0	9	0	12	0	20	0	14	0	29	0	12	0	F	26036	          Reyranellaceae
0.0098	94	94	9	9	12	12	20	20	14	14	29	29	10	10	G	26037	            Reyranella
0.0001	1	1	0	0	0	0	0	0	0	0	0	0	1	1	G	26038	            uncultured
0.0085	82	0	0	0	5	0	65	0	2	0	4	0	6	0	O	2382	        Alphaproteobacteria Incertae Sedis
0.0085	82	0	0	0	5	0	65	0	2	0	4	0	6	0	F	2383	          Unknown Family
0.0084	81	81	0	0	5	5	65	65	2	2	3	3	6	6	G	46129	            Neomegalonema
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	0	0	G	14503	            uncultured
0.0072	69	0	1	0	0	0	1	0	19	0	26	0	22	0	O	2808	        SAR11 clade
0.0072	69	0	1	0	0	0	1	0	19	0	26	0	22	0	F	26228	          Clade I
0.0038	37	37	1	1	0	0	0	0	4	4	21	21	11	11	G	26229	            Clade Ia
0.0020	19	19	0	0	0	0	1	1	10	10	2	2	6	6	G	26231	            uncultured
0.0009	9	9	0	0	0	0	0	0	3	3	2	2	4	4	G	26230	            Clade Ib
0.0048	46	0	3	0	10	0	8	0	10	0	9	0	6	0	O	25986	        Holosporales
0.0048	46	0	3	0	10	0	8	0	10	0	9	0	6	0	F	25987	          Holosporaceae
0.0042	40	40	1	1	9	9	7	7	9	9	8	8	6	6	G	25992	            uncultured
0.0004	4	4	0	0	1	1	1	1	1	1	1	1	0	0	G	25990	            Candidatus Paraholospora
0.0002	2	2	2	2	0	0	0	0	0	0	0	0	0	0	G	25988	            Candidatus Bealeia
0.0033	32	0	22	0	0	0	6	0	1	0	3	0	0	0	O	26262	        Tistrellales
0.0031	30	0	20	0	0	0	6	0	1	0	3	0	0	0	F	26263	          Geminicoccaceae
0.0025	24	24	17	17	0	0	5	5	0	0	2	2	0	0	G	26264	            Candidatus Alysiosphaera
0.0003	3	3	1	1	0	0	0	0	1	1	1	1	0	0	G	26265	            Geminicoccus
0.0003	3	3	2	2	0	0	1	1	0	0	0	0	0	0	G	26266	            uncultured
0.0002	2	0	2	0	0	0	0	0	0	0	0	0	0	0	F	26267	          Tistrellaceae
0.0002	2	2	2	2	0	0	0	0	0	0	0	0	0	0	G	26268	            Tistrella
0.0031	30	0	17	0	3	0	3	0	0	0	3	0	4	0	O	46142	        Kiloniellales
0.0026	25	0	16	0	2	0	1	0	0	0	2	0	4	0	F	46148	          Kiloniellaceae
0.0018	17	17	16	16	0	0	0	0	0	0	0	0	1	1	G	46153	            Tistlia
0.0005	5	5	0	0	1	1	1	1	0	0	2	2	1	1	G	46154	            uncultured
0.0001	1	1	0	0	0	0	0	0	0	0	0	0	1	1	G	46150	            Limibacillus
0.0001	1	1	0	0	0	0	0	0	0	0	0	0	1	1	G	46151	            Pelagibius
0.0001	1	1	0	0	1	1	0	0	0	0	0	0	0	0	G	46149	            Kiloniella
0.0005	5	0	1	0	1	0	2	0	0	0	1	0	0	0	F	46143	          Fodinicurvataceae
0.0004	4	4	0	0	1	1	2	2	0	0	1	1	0	0	G	46147	            uncultured
0.0001	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	46146	            Rhodovibrio
0.0030	29	0	24	0	0	0	0	0	1	0	4	0	0	0	O	25998	        Micavibrionales
0.0030	29	0	24	0	0	0	0	0	1	0	4	0	0	0	F	25999	          Micavibrionaceae
0.0028	27	27	22	22	0	0	0	0	1	1	4	4	0	0	G	26001	            uncultured
0.0002	2	2	2	2	0	0	0	0	0	0	0	0	0	0	G	26000	            Micavibrio
0.0026	25	0	1	0	5	0	7	0	2	0	7	0	3	0	O	25978	        Elsterales
0.0026	25	0	1	0	5	0	7	0	2	0	7	0	3	0	F	25979	          Elsteraceae
0.0024	23	23	1	1	4	4	7	7	2	2	7	7	2	2	G	25983	            uncultured
0.0002	2	2	0	0	1	1	0	0	0	0	0	0	1	1	G	25980	            Aliidongia
0.0016	15	0	11	0	0	0	2	0	1	0	0	0	1	0	O	25960	        Caedibacterales
0.0016	15	0	11	0	0	0	2	0	1	0	0	0	1	0	F	25961	          Caedibacteraceae
0.0013	13	13	11	11	0	0	0	0	1	1	0	0	1	1	G	25962	            Caedibacter
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	25963	            Candidatus Nucleicultrix
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	25964	            uncultured
0.0011	11	0	5	0	0	0	0	0	0	0	0	0	6	0	O	46132	        Defluviicoccales
0.0011	11	0	5	0	0	0	0	0	0	0	0	0	6	0	F	46133	          Defluviicoccaceae
0.0011	11	11	5	5	0	0	0	0	0	0	0	0	6	6	G	46134	            Defluviicoccus
0.0009	9	0	5	0	0	0	0	0	3	0	0	0	1	0	O	26016	        Parvibaculales
0.0009	9	0	5	0	0	0	0	0	3	0	0	0	1	0	F	26019	          Parvibaculaceae
0.0006	6	6	4	4	0	0	0	0	2	2	0	0	0	0	G	26022	            Parvibaculum
0.0002	2	2	1	1	0	0	0	0	0	0	0	0	1	1	G	26026	            uncultured
0.0001	1	1	0	0	0	0	0	0	1	1	0	0	0	0	G	26025	            Tepidicaulis
0.0008	8	0	1	0	0	0	0	0	7	0	0	0	0	0	O	46136	        Ferrovibrionales
0.0004	4	0	0	0	0	0	0	0	4	0	0	0	0	0	F	46137	          Ferrovibrionaceae
0.0004	4	4	0	0	0	0	0	0	4	4	0	0	0	0	G	46138	            Ferrovibrio
0.0003	3	3	0	0	0	0	0	0	3	3	0	0	0	0	G	46140	          Taonella
0.0001	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	46141	          uncultured
0.0006	6	0	0	0	3	0	0	0	0	0	0	0	3	0	O	26252	        Thalassobaculales
0.0005	5	0	0	0	3	0	0	0	0	0	0	0	2	0	F	26256	          Oceanibaculaceae
0.0005	5	5	0	0	3	3	0	0	0	0	0	0	2	2	G	26257	            Oceanibaculum
0.0001	1	0	0	0	0	0	0	0	0	0	0	0	1	0	F	26258	          Thalassobaculaceae
0.0001	1	1	0	0	0	0	0	0	0	0	0	0	1	1	G	26260	            Thalassobaculum
0.0006	6	0	3	0	0	0	2	0	0	0	1	0	0	0	O	2411	        Kordiimonadales
0.0003	3	0	2	0	0	0	1	0	0	0	0	0	0	0	F	2412	          Kordiimonadaceae
0.0003	3	3	2	2	0	0	1	1	0	0	0	0	0	0	G	2413	            Kordiimonas
0.0002	2	0	0	0	0	0	1	0	0	0	1	0	0	0	F	25995	          Kordiimonadales Incertae Sedis
0.0002	2	2	0	0	0	0	1	1	0	0	1	1	0	0	G	25996	            Eilatimonas
0.0001	1	0	1	0	0	0	0	0	0	0	0	0	0	0	F	11429	          Temperatibacteraceae
0.0001	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	11430	            Temperatibacter
0.0002	2	0	0	0	0	0	0	0	0	0	2	0	0	0	O	46182	        Zavarziniales
0.0002	2	0	0	0	0	0	0	0	0	0	2	0	0	0	F	46183	          Zavarziniaceae
0.0002	2	2	0	0	0	0	0	0	0	0	2	2	0	0	G	46185	            Zavarzinia
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	0	0	O	26028	        Puniceispirillales
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	0	0	F	26030	          Puniceispirillales Incertae Sedis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	26031	            Constrictibacter
0.0001	1	0	1	0	0	0	0	0	0	0	0	0	0	0	O	2818	        Sneathiellales
0.0001	1	0	1	0	0	0	0	0	0	0	0	0	0	0	F	2819	          Sneathiellaceae
0.0001	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	2820	            Oceanibacterium
0.0103	99	0	4	0	4	0	2	0	36	0	6	0	47	0	C	26883	      Magnetococcia
0.0103	99	0	4	0	4	0	2	0	36	0	6	0	47	0	O	26884	        Magnetococcales
0.0103	99	0	4	0	4	0	2	0	36	0	6	0	47	0	F	26885	          Magnetococcaceae
0.0103	99	99	4	4	4	4	2	2	36	36	6	6	47	47	G	26886	            Magnetococcus
0.0003	3	0	2	0	0	0	0	0	0	0	1	0	0	0	C	3845	      Zetaproteobacteria
0.0003	3	0	2	0	0	0	0	0	0	0	1	0	0	0	O	3846	        Mariprofundales
0.0003	3	0	2	0	0	0	0	0	0	0	1	0	0	0	F	3847	          Mariprofundaceae
0.0003	3	3	2	2	0	0	0	0	0	0	1	1	0	0	G	3848	            Mariprofundus
20.7014	199500	0	46125	0	60294	0	25439	0	20191	0	26411	0	21040	0	P	1672	    Firmicutes
13.8265	133246	0	30356	0	42776	0	18853	0	9548	0	19770	0	11943	0	C	1859	      Clostridia
5.2586	50677	0	13955	0	26498	0	1828	0	2103	0	5367	0	926	0	O	45370	        Eubacteriales
5.0386	48557	0	13258	0	26018	0	1711	0	1953	0	5124	0	493	0	F	45376	          Eubacteriaceae
4.6229	44551	44551	12461	12461	24803	24803	1519	1519	648	648	4841	4841	279	279	G	45380	            uncultured
0.3163	3048	3048	693	693	1044	1044	154	154	788	788	199	199	170	170	G	45378	            Eubacterium
0.0899	866	866	67	67	138	138	31	31	511	511	82	82	37	37	G	45379	            Pseudoramibacter
0.0086	83	83	35	35	31	31	5	5	5	5	1	1	6	6	G	45377	            Acetobacterium
0.2116	2039	0	694	0	473	0	93	0	140	0	240	0	399	0	F	45374	          Anaerofustaceae
0.2116	2039	2039	694	694	473	473	93	93	140	140	240	240	399	399	G	45375	            Anaerofustis
0.0040	39	0	2	0	3	0	15	0	8	0	0	0	11	0	F	45381	          Garciellaceae
0.0040	39	39	2	2	3	3	15	15	8	8	0	0	11	11	G	45383	            Irregularibacter
0.0037	36	36	1	1	2	2	8	8	1	1	3	3	21	21	G	45373	          Alkalibaculum
0.0001	1	0	0	0	1	0	0	0	0	0	0	0	0	0	F	45371	          Alkalibacteraceae
0.0001	1	1	0	0	1	1	0	0	0	0	0	0	0	0	G	45372	            Alkalibacter
3.7469	36109	0	7129	0	7531	0	12466	0	1396	0	5549	0	2038	0	O	45570	        Peptostreptococcales-Tissierellales
2.2323	21513	0	6251	0	6008	0	2125	0	1051	0	4901	0	1177	0	F	45640	          Sedimentibacteraceae
2.2323	21513	21513	6251	6251	6008	6008	2125	2125	1051	1051	4901	4901	1177	1177	G	45641	            Sedimentibacter
1.2427	11976	0	468	0	1053	0	9454	0	184	0	288	0	529	0	F	50191	          Family XI
1.1800	11372	11372	355	355	984	984	9334	9334	123	123	181	181	395	395	G	50207	            Tissierella
0.0168	162	162	32	32	29	29	38	38	13	13	6	6	44	44	G	50208	            W5053
0.0099	95	95	12	12	4	4	19	19	16	16	22	22	22	22	G	50203	            Peptoniphilus
0.0087	84	84	18	18	8	8	4	4	11	11	24	24	19	19	G	50192	            Anaerococcus
0.0076	73	73	11	11	4	4	3	3	10	10	34	34	11	11	G	50197	            Finegoldia
0.0032	31	31	14	14	6	6	3	3	1	1	2	2	5	5	G	50196	            Fenollaria
0.0027	26	26	3	3	3	3	13	13	3	3	2	2	2	2	G	50209	            uncultured
0.0026	25	25	1	1	2	2	17	17	1	1	2	2	2	2	G	50204	            Soehngenia
0.0020	19	19	0	0	1	1	9	9	3	3	5	5	1	1	G	50202	            Parvimonas
0.0020	19	19	4	4	5	5	4	4	1	1	4	4	1	1	G	50195	            Ezakiella
0.0019	18	18	0	0	2	2	1	1	0	0	0	0	15	15	G	50205	            Sporanaerobacter
0.0011	11	11	2	2	1	1	4	4	0	0	0	0	4	4	G	50198	            Gallicola
0.0007	7	7	5	5	0	0	0	0	0	0	0	0	2	2	G	50199	            Helcococcus
0.0006	6	6	4	4	0	0	1	1	0	0	1	1	0	0	G	50206	            Tepidimicrobium
0.0002	2	2	2	2	0	0	0	0	0	0	0	0	0	0	G	50201	            Murdochiella
0.0001	1	1	0	0	1	1	0	0	0	0	0	0	0	0	G	50200	            Keratinibaculum
0.2141	2063	0	280	0	352	0	814	0	117	0	270	0	230	0	F	45579	          Anaerovoracaceae
0.1619	1560	1560	194	194	247	247	686	686	87	87	181	181	165	165	G	45581	            Anaerovorax
0.0131	126	126	14	14	36	36	29	29	7	7	27	27	13	13	G	45589	            uncultured
0.0108	104	104	18	18	15	15	51	51	5	5	7	7	8	8	G	45586	            [Eubacterium] brachy group
0.0098	94	94	18	18	15	15	29	29	3	3	15	15	14	14	G	45587	            [Eubacterium] nodatum group
0.0064	62	62	17	17	17	17	1	1	0	0	19	19	8	8	G	45583	            Family XIII UCG-001
0.0047	45	45	6	6	18	18	3	3	2	2	8	8	8	8	G	45582	            Family XIII AD3011 group
0.0028	27	27	0	0	1	1	9	9	5	5	5	5	7	7	G	45584	            Mogibacterium
0.0012	12	12	7	7	0	0	0	0	5	5	0	0	0	0	G	45585	            S5-A14a
0.0007	7	7	2	2	0	0	0	0	0	0	3	3	2	2	G	45580	            Amnipila
0.0006	6	6	0	0	0	0	3	3	0	0	1	1	2	2	G	45588	            [Eubacterium] saphenum group
0.0412	397	0	96	0	82	0	50	0	27	0	62	0	80	0	F	45618	          Peptostreptococcaceae
0.0089	86	86	32	32	24	24	8	8	10	10	9	9	3	3	G	45631	            Romboutsia
0.0077	74	74	0	0	5	5	7	7	8	8	19	19	35	35	G	45630	            Proteocatella
0.0039	38	38	9	9	5	5	11	11	1	1	4	4	8	8	G	45629	            Peptostreptococcus
0.0038	37	37	9	9	9	9	6	6	3	3	10	10	0	0	G	45621	            Clostridioides
0.0034	33	33	17	17	8	8	1	1	1	1	1	1	5	5	G	45634	            Terrisporobacter
0.0029	28	28	8	8	7	7	3	3	2	2	5	5	3	3	G	45628	            Peptoclostridium
0.0027	26	26	3	3	6	6	6	6	0	0	3	3	8	8	G	45625	            Paeniclostridium
0.0021	20	20	10	10	2	2	1	1	0	0	2	2	5	5	G	45624	            Intestinibacter
0.0019	18	18	2	2	9	9	0	0	0	0	2	2	5	5	G	45626	            Paraclostridium
0.0006	6	6	2	2	2	2	1	1	0	0	0	0	1	1	G	45633	            Tepidibacter
0.0004	4	4	1	1	0	0	1	1	0	0	2	2	0	0	G	45637	            uncultured
0.0002	2	2	0	0	0	0	0	0	0	0	0	0	2	2	G	45619	            Acetoanaerobium
0.0001	1	1	0	0	1	1	0	0	0	0	0	0	0	0	G	45636	            [Eubacterium] yurii group
0.0038	37	0	9	0	11	0	5	0	3	0	4	0	5	0	F	45604	          Fusibacteraceae
0.0038	37	37	9	9	11	11	5	5	3	3	4	4	5	5	G	45605	            Fusibacter
0.0036	35	35	6	6	4	4	5	5	4	4	14	14	2	2	G	45573	          Alkaliphilus
0.0013	13	13	3	3	5	5	2	2	1	1	1	1	1	1	G	45597	          Clostridiisalibacter
0.0011	11	0	3	0	0	0	1	0	2	0	1	0	4	0	F	45599	          Dethiosulfatibacteraceae
0.0011	11	11	3	3	0	0	1	1	2	2	1	1	4	4	G	45600	            Dethiosulfatibacter
0.0009	9	0	0	0	3	0	0	0	2	0	0	0	4	0	F	45594	          Caminicellaceae
0.0008	8	8	0	0	3	3	0	0	2	2	0	0	3	3	G	45596	            Paramaledivibacter
0.0001	1	1	0	0	0	0	0	0	0	0	0	0	1	1	G	45595	            Caminicella
0.0009	9	9	4	4	5	5	0	0	0	0	0	0	0	0	G	45609	          Guggenheimella
0.0006	6	0	0	0	0	0	4	0	1	0	1	0	0	0	F	45571	          Acidaminobacteraceae
0.0006	6	6	0	0	0	0	4	4	1	1	1	1	0	0	G	45572	            Acidaminobacter
0.0005	5	5	1	1	1	1	0	0	0	0	1	1	2	2	G	45659	          uncultured
0.0003	3	3	1	1	0	0	1	1	0	0	1	1	0	0	G	45590	          Anoxynatronum
0.0002	2	2	0	0	1	1	1	1	0	0	0	0	0	0	G	45642	          Serpentinicella
0.0002	2	2	0	0	2	2	0	0	0	0	0	0	0	0	G	45608	          Gottschalkia
0.0002	2	2	1	1	0	0	1	1	0	0	0	0	0	0	G	45611	          JTB215
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	0	0	G	45593	          Caloranaerobacter
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	0	0	G	45575	          Anaeromicrobium
0.0001	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	45591	          Brassicibacter
2.3854	22988	0	5287	0	5067	0	1710	0	3106	0	4307	0	3511	0	O	45325	        Christensenellales
2.3854	22988	0	5287	0	5067	0	1710	0	3106	0	4307	0	3511	0	F	45326	          Christensenellaceae
